mir,gene
hsa-miR-215,NM_002358
hsa-miR-215,NM_153226
hsa-miR-215,NM_000877
hsa-miR-215,NM_014437
hsa-miR-215,NM_015599
hsa-miR-215,NM_002166
hsa-miR-215,NM_033338
hsa-miR-215,NM_014899
hsa-miR-215,NM_032873
hsa-miR-215,AL137761
hsa-miR-215,NM_006752
hsa-miR-215,hCT1819827.1
hsa-miR-215,NM_004817
hsa-miR-215,NM_018136
hsa-miR-215,NM_014885
hsa-miR-215,AK057062
hsa-miR-215,hCT29108.3
hsa-miR-215,NM_032458
hsa-miR-215,Contig48613_RC
hsa-miR-215,NM_020117
hsa-miR-215,Contig41169_RC
hsa-miR-215,AF070554
hsa-miR-215,NM_182625
hsa-miR-215,NM_002485
hsa-miR-215,NM_145012
hsa-miR-215,NM_144710
hsa-miR-215,NM_017693
hsa-miR-215,NM_005733
hsa-miR-215,NM_003864
hsa-miR-215,Contig52830_RC
hsa-miR-215,BC015486
hsa-miR-215,NM_173083
hsa-miR-215,Contig659_RC
hsa-miR-215,NM_052960
hsa-miR-215,NM_031419
hsa-miR-215,NM_030753
hsa-miR-215,HSS00248137
hsa-miR-215,NM_024789
hsa-miR-215,NM_004987
hsa-miR-215,NM_018124
hsa-miR-215,Contig17322_RC
hsa-miR-215,NM_000122
hsa-miR-215,NM_017671
hsa-miR-215,Contig25794_RC
hsa-miR-215,Contig40026_RC
hsa-miR-215,Contig51802_RC
hsa-miR-215,NM_020248
hsa-miR-215,NM_012096
hsa-miR-215,Contig63036
hsa-miR-215,AL050376
hsa-miR-215,NM_018641
hsa-miR-215,NM_032227
hsa-miR-215,NM_000323
hsa-miR-215,NM_153255
hsa-miR-215,NM_005879
hsa-miR-215,NM_006476
hsa-miR-215,NM_006500
hsa-miR-215,NM_000465
hsa-miR-215,NM_003971
hsa-miR-215,NM_173508
hsa-miR-215,NM_018039
hsa-miR-215,NM_032047
hsa-miR-215,NM_005496
hsa-miR-215,Contig27245_RC
hsa-miR-215,NM_015986
hsa-miR-215,NM_019605
hsa-miR-215,NM_005013
hsa-miR-215,NM_032737
hsa-miR-215,NM_017801
hsa-miR-215,AB075859
hsa-miR-215,Contig48494_RC
hsa-miR-215,NM_003809
hsa-miR-215,NM_003916
hsa-miR-215,hCT1971392.1
hsa-miR-215,NM_003473
hsa-miR-215,Contig42770_RC
hsa-miR-215,NM_022034
hsa-miR-215,NM_145307
hsa-miR-215,NM_013402
hsa-miR-215,ENST00000298035
hsa-miR-215,Contig42427_RC
hsa-miR-215,NM_000321
hsa-miR-215,hCT2256635
hsa-miR-215,AK021694
hsa-miR-215,NM_020926
hsa-miR-215,NM_000112
hsa-miR-215,NM_004434
hsa-miR-215,Contig37262
hsa-miR-215,NM_014751
hsa-miR-215,NM_025049
hsa-miR-215,NM_002006
hsa-miR-215,NM_017954
hsa-miR-215,AK023140
hsa-miR-215,Contig3057_RC
hsa-miR-215,NM_001964
hsa-miR-215,hCT1645074.2
hsa-miR-215,NM_000782
hsa-miR-215,NM_152240
hsa-miR-215,Contig21130_RC
hsa-miR-215,NM_003559
hsa-miR-215,BC033326
hsa-miR-215,NM_016654
hsa-miR-215,NM_017669
hsa-miR-215,NM_022145
hsa-miR-215,Contig43338_RC
hsa-miR-215,NM_152515
hsa-miR-215,NM_181656
hsa-miR-215,NM_018186
hsa-miR-215,NM_152269
hsa-miR-215,AL049265
hsa-miR-215,ENST00000242916
hsa-miR-215,HSS00060369
hsa-miR-215,Contig50249_RC
hsa-miR-215,Contig37295_RC
hsa-miR-215,NM_032558
hsa-miR-215,Contig41698_RC
hsa-miR-215,NM_006681
hsa-miR-215,hCT19106.3
hsa-miR-215,NM_003364
hsa-miR-215,ENST00000300846
hsa-miR-215,ENST00000296018
hsa-miR-215,NM_005254
hsa-miR-215,NM_018003
hsa-miR-215,AB023222
hsa-miR-215,NM_016343
hsa-miR-215,Contig53674_RC
hsa-miR-215,Contig57142_RC
hsa-miR-215,Contig51328_RC
hsa-miR-215,NM_001356
hsa-miR-215,NM_024546
hsa-miR-215,NM_002480
hsa-miR-215,NM_002450
hsa-miR-215,Contig38936_RC
hsa-miR-215,NM_000235
hsa-miR-215,Contig2263_RC
hsa-miR-215,NM_020198
hsa-miR-215,Contig46289_RC
hsa-miR-215,NM_032300
hsa-miR-215,AB051487
hsa-miR-215,AB032973
hsa-miR-215,N64519
hsa-miR-215,NM_001821
hsa-miR-215,Contig39691_RC
hsa-miR-215,NM_020455
hsa-miR-215,AL050064
hsa-miR-215,NM_174899
hsa-miR-215,NM_032864
hsa-miR-215,NM_182533
hsa-miR-215,Contig42428_RC
hsa-miR-215,NM_001204
hsa-miR-215,NM_018248
hsa-miR-215,Contig55991_RC
hsa-miR-215,NM_004521
hsa-miR-215,NM_005977
hsa-miR-215,ENST00000294706
hsa-miR-215,Contig46217_RC
hsa-miR-215,AF274938
hsa-miR-215,NM_173540
hsa-miR-215,NM_003628
hsa-miR-215,NM_003360
hsa-miR-215,AL049335
hsa-miR-215,NM_017414
hsa-miR-215,NM_002165
hsa-miR-215,NM_133330
hsa-miR-215,NM_014897
hsa-miR-215,NM_030791
hsa-miR-215,NM_015942
hsa-miR-215,NM_004508
hsa-miR-215,NM_130835
hsa-miR-215,Contig15268_RC
hsa-miR-215,NM_032043
hsa-miR-215,Contig34090_RC
hsa-miR-215,NM_133325
hsa-miR-215,NM_145014
hsa-miR-215,NM_018134
hsa-miR-215,D87077
hsa-miR-215,NM_006596
hsa-miR-215,NM_133282
hsa-miR-215,NM_020380
hsa-miR-215,NM_032636
hsa-miR-215,Contig27158_RC
hsa-miR-215,HSS00255508
hsa-miR-215,NM_002885
hsa-miR-215,NM_024749
hsa-miR-215,AB007941
hsa-miR-215,NM_001448
hsa-miR-215,NM_033412
hsa-miR-215,NM_001729
hsa-miR-215,NM_001744
hsa-miR-215,NM_024813
hsa-miR-215,Contig28947_RC
hsa-miR-215,NM_004447
hsa-miR-215,NM_014505
hsa-miR-215,NM_004888
hsa-miR-215,Contig38157_RC
hsa-miR-215,NM_005032
hsa-miR-215,NM_001145
hsa-miR-215,NM_032900
hsa-miR-215,NM_031423
hsa-miR-215,Contig58145_RC
hsa-miR-215,NM_014944
hsa-miR-215,NM_153261
hsa-miR-215,NM_003161
hsa-miR-215,NM_033132
hsa-miR-215,NM_003249
hsa-miR-215,AL050385
hsa-miR-215,NM_138785
hsa-miR-215,NM_173519
hsa-miR-215,NM_014506
hsa-miR-215,NM_170677
hsa-miR-215,NM_003692
hsa-miR-215,NM_177454
hsa-miR-215,NM_181659
hsa-miR-215,NM_058195
hsa-miR-215,NM_014762
hsa-miR-215,Contig56154_RC
hsa-miR-215,NM_003362
hsa-miR-215,Contig27060_RC
hsa-miR-215,NM_003101
hsa-miR-215,NM_022151
hsa-miR-215,NM_006602
hsa-miR-215,NM_015148
hsa-miR-215,NM_006558
hsa-miR-215,AK001672
hsa-miR-215,NM_031432
hsa-miR-215,NM_005302
hsa-miR-215,NM_152586
hsa-miR-215,NM_001809
hsa-miR-215,NM_017544
hsa-miR-215,NM_015602
hsa-miR-215,NM_003503
hsa-miR-215,NM_014062
hsa-miR-215,NM_023016
hsa-miR-215,NM_014078
hsa-miR-215,NM_016123
hsa-miR-215,NM_017668
hsa-miR-215,ENST00000272785
hsa-miR-215,NM_013390
hsa-miR-215,AF131764
hsa-miR-215,HSS00311540
hsa-miR-215,NM_004731
hsa-miR-215,NM_015132
hsa-miR-215,NM_032511
hsa-miR-215,NM_006122
hsa-miR-215,Contig52981_RC
hsa-miR-215,NM_005966
hsa-miR-215,NM_175856
hsa-miR-215,NM_003276
hsa-miR-215,Contig29360_RC
hsa-miR-215,NM_016231
hsa-miR-215,NM_017851
hsa-miR-215,NM_015622
hsa-miR-215,NM_020841
hsa-miR-215,NM_138573
hsa-miR-215,NM_007300
hsa-miR-215,NM_017684
hsa-miR-215,NM_024017
hsa-miR-215,NM_030945
hsa-miR-215,Contig1061_RC
hsa-miR-215,NM_001268
hsa-miR-215,NM_032581
hsa-miR-215,NM_173549
hsa-miR-215,AB051464
hsa-miR-215,NM_017861
hsa-miR-215,AF200348
hsa-miR-215,Contig44325_RC
hsa-miR-215,NM_000057
hsa-miR-215,NM_024692
hsa-miR-215,NM_003202
hsa-miR-215,NM_001800
hsa-miR-21,TPM1
hsa-miR-21,PDCD4
hsa-miR-21,PTEN
hsa-miR-21,SERPINB5
hsa-miR-21,EIF2C4
hsa-miR-21,TNS3
hsa-miR-21,PHACTR2
hsa-miR-21,RAPH1
hsa-miR-21,YOD1
hsa-miR-21,CALD1
hsa-miR-21,WNK3
hsa-miR-21,DDHD2
hsa-miR-21,CSNK1A1
hsa-miR-21,EIF4EBP2
hsa-miR-21,MRPS10
hsa-miR-21,RECK
hsa-miR-21,TGFBR2
hsa-miR-21,MDM4
hsa-miR-21,GTF2I
hsa-miR-21,FBXO3
hsa-miR-21,RPS6KA3
hsa-miR-21,ZBTB20
hsa-miR-21,EXOC5
hsa-miR-21,NETO2
hsa-miR-21,TNFRSF11B
hsa-miR-21,PIGX
hsa-miR-21,WWC2
hsa-miR-21,PLEKHA1
hsa-miR-21,FAM63B
hsa-miR-21,TTC33
hsa-miR-21,TSHZ3
hsa-miR-21,RP2
hsa-miR-21,APAF1
hsa-miR-21,ARID4A
hsa-miR-21,RNASEL
hsa-miR-21,CEP110
hsa-miR-21,LIN7C
hsa-miR-21,ATP11B
hsa-miR-21,KLHL3
hsa-miR-21,HERPUD2
hsa-miR-21,MYST3
hsa-miR-21,OLR1
hsa-miR-21,GLG1
hsa-miR-21,SRPK2
hsa-miR-21,KLHL8
hsa-miR-21,BTBD3
hsa-miR-21,MOXD1
hsa-miR-21,CDK2AP1
hsa-miR-21,SUZ12
hsa-miR-21,B3GNT5
hsa-miR-21,RAB6C
hsa-miR-21,EPHA4
hsa-miR-21,SFRS11
hsa-miR-21,HAPLN1
hsa-miR-21,EIF2AK3
hsa-miR-21,B3GALNT1
hsa-miR-21,YME1L1
hsa-miR-21,GLCCI1
hsa-miR-21,ZNF207
hsa-miR-21,TRPM7
hsa-miR-21,SAMD5
hsa-miR-21,RSPRY1
hsa-miR-21,ZYG11B
hsa-miR-21,SLC31A1
hsa-miR-21,SPIN1
hsa-miR-21,PRICKLE2
hsa-miR-21,LPGAT1
hsa-miR-21,C20orf177
hsa-miR-21,WDR7
hsa-miR-21,ATP2B4
hsa-miR-21,GOLGA4
hsa-miR-21,LCORL
hsa-miR-21,STAT3
hsa-miR-21,RRAGC
hsa-miR-21,CKAP5
hsa-miR-21,AHSA2
hsa-miR-21,ZBTB44
hsa-miR-21,ENAH
hsa-miR-21,DMD
hsa-miR-21,LMBR1
hsa-miR-21,PDGFD
hsa-miR-21,CLOCK
hsa-miR-21,WNT5A
hsa-miR-21,KLHDC5
hsa-miR-21,PPP1R3B
hsa-miR-21,LRRC57
hsa-miR-21,PHF16
hsa-miR-21,PPARA
hsa-miR-21,PRRC1
hsa-miR-21,ZBTB47
hsa-miR-21,VPS41
hsa-miR-21,SNRK
hsa-miR-21,CDC25A
hsa-miR-21,SMC5
hsa-miR-21,LARS
hsa-miR-21,ARMCX3
hsa-miR-21,DDX3X
hsa-miR-21,GPAM
hsa-miR-21,GPR64
hsa-miR-21,MYEF2
hsa-miR-21,TOR1AIP2
hsa-miR-21,IREB2
hsa-miR-21,SESN1
hsa-miR-21,ASRGL1
hsa-miR-21,VPS26A
hsa-miR-21,BRMS1L
hsa-miR-21,STXBP5
hsa-miR-21,MTMR12
hsa-miR-21,RNF38
hsa-miR-21,BRD2
hsa-miR-21,ZFYVE16
hsa-miR-21,NFIB
hsa-miR-21,LIFR
hsa-miR-21,DDR2
hsa-miR-21,PIGN
hsa-miR-21,KBTBD6
hsa-miR-21,PHTF1
hsa-miR-21,TRIM59
hsa-miR-21,TNPO1
hsa-miR-21,TRIM2
hsa-miR-21,DAAM1
hsa-miR-21,ADNP
hsa-miR-21,CPS1
hsa-miR-21,ROD1
hsa-miR-21,LASS6
hsa-miR-21,C21orf34
hsa-miR-21,DOCK10
hsa-miR-21,PTPN14
hsa-miR-21,MEIS1
hsa-miR-21,PTGFR
hsa-miR-21,OSBPL3
hsa-miR-21,PLD1
hsa-miR-21,SNX13
hsa-miR-21,XKR9
hsa-miR-21,YTHDC2
hsa-miR-21,EGFR
hsa-miR-21,ATRX
hsa-miR-21,ABCD3
hsa-miR-21,POLR3B
hsa-miR-21,RAB22A
hsa-miR-21,ANKRD28
hsa-miR-21,CUL3
hsa-miR-21,COL5A2
hsa-miR-21,CEP152
hsa-miR-21,LATS1
hsa-miR-21,TESK2
hsa-miR-21,MMP9
hsa-miR-21,PTK2
hsa-miR-21,VPS54
hsa-miR-21,ZNF326
hsa-miR-21,KLHL24
hsa-miR-21,FBXL2
hsa-miR-21,PRKCE
hsa-miR-21,ITGB8
hsa-miR-21,SLAIN2
hsa-miR-21,KIAA1715
hsa-miR-21,C13orf23
hsa-miR-21,STRBP
hsa-miR-21,RAPGEF6
hsa-miR-21,NT5C2
hsa-miR-21,C17orf39
hsa-miR-21,PGRMC2
hsa-miR-21,LAMP2
hsa-miR-21,TRAPPC2
hsa-miR-21,PRKAB2
hsa-miR-21,RAB6A
hsa-miR-21,USP7
hsa-miR-21,VPS36
hsa-miR-21,SSFA2
hsa-miR-21,DUSP8
hsa-miR-21,SLC26A2
hsa-miR-21,SPTLC3
hsa-miR-21,DDAH1
hsa-miR-21,RAB3GAP2
hsa-miR-21,FNBP1
hsa-miR-21,TMEM56
hsa-miR-21,FILIP1L
hsa-miR-21,TTL
hsa-miR-21,FAM3C
hsa-miR-21,ZNF217
hsa-miR-21,USP47
hsa-miR-21,MUC1
hsa-miR-21,AFTPH
hsa-miR-21,PTAR1
hsa-miR-21,PHIP
hsa-miR-21,APC
hsa-miR-21,ETNK1
hsa-miR-21,SAR1A
hsa-miR-21,LONRF2
hsa-miR-21,SFRS2IP
hsa-miR-21,FAM46A
hsa-miR-21,OSR1
hsa-miR-21,VEGF
hsa-miR-21,KLHL15
hsa-miR-21,ELOVL7
hsa-miR-21,TGFB2
hsa-miR-21,RASGRP3
hsa-miR-21,PBRM1
hsa-miR-21,CORO2A
hsa-miR-21,DMTF1
hsa-miR-21,BOC
hsa-miR-21,TSN
hsa-miR-21,NR2C2
hsa-miR-21,SFXN1
hsa-miR-21,EPM2A
hsa-miR-21,LIMCH1
hsa-miR-21,WDR47
hsa-miR-21,MTMR9
hsa-miR-21,TBL1XR1
hsa-miR-21,VASH2
hsa-miR-21,RMND5A
hsa-miR-21,ZMYM2
hsa-miR-21,SNX30
hsa-miR-21,MKNK2
hsa-miR-21,PURB
hsa-miR-21,RAB11FIP2
hsa-miR-21,PIK3C2A
hsa-miR-21,BID
hsa-miR-21,SFRS12
hsa-miR-21,CYorf15B
hsa-miR-21,CCNG1
hsa-miR-21,NUBPL
hsa-miR-21,RTF1
hsa-miR-21,THBS1
hsa-miR-21,HPS5
hsa-miR-21,WDR42A
hsa-miR-21,LYRM7
hsa-miR-21,PPAP2A
hsa-miR-21,ATF2
hsa-miR-21,SOCS4
hsa-miR-21,SACM1L
hsa-miR-21,SCRN1
hsa-miR-21,CYBRD1
hsa-miR-21,ACBD5
hsa-miR-21,FANCI
hsa-miR-21,NFAT5
hsa-miR-21,PAN3
hsa-miR-21,SMC1A
hsa-miR-21,USP34
hsa-miR-21,PTPN3
hsa-miR-21,ARHGEF12
hsa-miR-21,SPG11
hsa-miR-21,FBXO11
hsa-miR-21,CCDC34
hsa-miR-21,DTX3L
hsa-miR-21,ADAM9
hsa-miR-21,ACAT1
hsa-miR-21,SLK
hsa-miR-21,NEK7
hsa-miR-21,ZNF532
hsa-miR-21,SKP2
hsa-miR-21,CLIP4
hsa-miR-21,MPP5
hsa-miR-21,DLG1
hsa-miR-21,RABGAP1
hsa-miR-21,SEC63
hsa-miR-21,CCDC14
hsa-miR-21,PLEKHC1
hsa-miR-21,CAPRIN1
hsa-miR-21,BTBD7
hsa-miR-21,BRCA1
hsa-miR-21,MALT1
hsa-miR-21,NKTR
hsa-miR-21,KBTBD7
hsa-miR-21,MAP3K1
hsa-miR-21,MPDZ
hsa-miR-21,CPEB3
hsa-miR-21,WDR32
hsa-miR-21,ALMS1
hsa-miR-21,AP3M1
hsa-miR-21,RHOBTB3
hsa-miR-21,RPL32P3
hsa-miR-21,ZBTB8
hsa-miR-21,ACTR2
hsa-miR-21,AIM1
hsa-miR-21,AGGF1
hsa-miR-21,ZBTB38
hsa-miR-21,PAG1
hsa-miR-21,REV1
hsa-miR-21,SOCS5
hsa-miR-21,MEGF9
hsa-miR-21,SESTD1
hsa-miR-21,CDC2L6
hsa-miR-21,PHF20L1
hsa-miR-21,PKNOX1
hsa-miR-21,PIK3R1
hsa-miR-21,EDIL3
hsa-miR-21,NAT12
hsa-miR-21,PHF20
hsa-miR-21,TMEM2
hsa-miR-21,MEF2A
hsa-miR-21,GNAQ
hsa-miR-21,HOXA9
hsa-miR-21,FAM20B
hsa-miR-21,LPIN1
hsa-miR-21,HMGB3
hsa-miR-21,RALGPS2
hsa-miR-21,FAS
hsa-miR-21,ST6GAL1
hsa-miR-21,NBEA
hsa-miR-21,TUBGCP5
hsa-miR-21,FAM102B
hsa-miR-21,ITSN2
hsa-miR-21,NIPBL
hsa-miR-21,EXOC8
hsa-miR-21,MIB1
hsa-miR-21,COBLL1
hsa-miR-21,ARHGAP21
hsa-miR-21,CYP4V2
hsa-miR-21,C20orf194
hsa-miR-21,SOX2
hsa-miR-21,C2orf43
hsa-miR-21,GTF2A1
hsa-miR-21,TSNAX
hsa-miR-21,WHSC1
hsa-miR-21,PBX1
hsa-miR-21,TOP2A
hsa-miR-21,ELOVL4
hsa-miR-21,TACC1
hsa-miR-21,TIMP3
hsa-miR-21,ZNF587
hsa-miR-21,MON2
hsa-miR-21,IVNS1ABP
hsa-miR-21,FBXL17
hsa-miR-21,ANKRD57
hsa-miR-21,RASEF
hsa-miR-21,MTPN
hsa-miR-21,UTRN
hsa-miR-21,CD47
hsa-miR-21,DDX46
hsa-miR-21,TRIM33
hsa-miR-21,PTPDC1
hsa-miR-21,TAF1
hsa-miR-21,FOXN3
hsa-miR-21,ZADH2
hsa-miR-21,MOAP1
hsa-miR-21,FUBP1
hsa-miR-21,FIGN
hsa-miR-21,JPH1
hsa-miR-21,SLC16A10
hsa-miR-21,PELI1
hsa-miR-21,TNRC6B
hsa-miR-21,ZNF667
hsa-miR-21,OSBPL1A
hsa-miR-21,PNMA2
hsa-miR-21,PARP9
hsa-miR-21,SCYL3
hsa-miR-21,PURA
hsa-miR-21,CLCN5
hsa-miR-21,FBXL5
hsa-miR-21,RASGRP1
hsa-miR-21,EIF5
hsa-miR-21,TAF5
hsa-miR-21,DYNC1LI2
hsa-miR-21,AKAP9
hsa-miR-21,BAZ1B
hsa-miR-21,MAP3K2
hsa-miR-21,UBXD2
hsa-miR-21,PER3
hsa-miR-21,PPFIA4
hsa-miR-21,ATAD2B
hsa-miR-21,BCAT1
hsa-miR-21,SGCB
hsa-miR-21,SERAC1
hsa-miR-21,RHOQ
hsa-miR-21,C12orf35
hsa-miR-21,THOC2
hsa-miR-21,KIFAP3
hsa-miR-21,FAM62B
hsa-miR-21,UBR5
hsa-miR-21,TCF4
hsa-miR-21,SLC5A3
hsa-miR-21,ALS2
hsa-miR-21,CASC5
hsa-miR-21,FKBP5
hsa-miR-21,UGCGL1
hsa-miR-21,GAPVD1
hsa-miR-21,MGA
hsa-miR-21,PKD2
hsa-miR-21,SERPINI1
hsa-miR-21,GPD2
hsa-miR-21,FMR1
hsa-miR-21,SLC9A6
hsa-miR-21,ZNF367
hsa-miR-21,VPS13A
hsa-miR-21,NEK1
hsa-miR-21,PREPL
hsa-miR-21,NIN
hsa-miR-21,XKR3
hsa-miR-21,TLR4
hsa-miR-21,C5orf4
hsa-miR-21,MYO9A
hsa-miR-21,SYNE2
hsa-miR-21,TRIM38
hsa-miR-21,MSH2
hsa-miR-21,BDH2
hsa-miR-21,PARP1
hsa-miR-21,HECTD1
hsa-miR-21,IPP
hsa-miR-21,PALLD
hsa-miR-21,SLMAP
hsa-miR-21,TSC1
hsa-miR-21,ARFGEF1
hsa-miR-21,ZRANB1
hsa-miR-21,TGFBR1
hsa-miR-21,APOLD1
hsa-miR-21,BMPR2
hsa-miR-21,SEMA5A
hsa-miR-21,MGAT4A
hsa-miR-21,AUTS2
hsa-miR-21,GPD1L
hsa-miR-21,KLF5
hsa-miR-21,REV3L
hsa-miR-21,ZNF292
hsa-miR-21,WHSC1L1
hsa-miR-21,RAI14
hsa-miR-21,RSF1
hsa-miR-21,FAM126B
hsa-miR-21,MYCBP2
hsa-miR-21,RBM27
hsa-miR-21,SLC17A5
hsa-miR-21,WNK1
hsa-miR-21,SASH1
hsa-miR-21,PFKFB2
hsa-miR-21,PHF17
hsa-miR-21,GNE
hsa-miR-21,GRPEL2
hsa-miR-21,GNB4
hsa-miR-21,STAG2
hsa-miR-21,MORC3
hsa-miR-21,MBNL1
hsa-miR-21,NUFIP2
hsa-miR-21,RDH11
hsa-miR-21,RNF11
hsa-miR-21,PPM1L
hsa-miR-21,ZNF35
hsa-miR-21,NCSTN
hsa-miR-21,PSRC1
hsa-miR-21,EIF2C2
hsa-miR-21,CDK6
hsa-miR-21,SMNDC1
hsa-miR-21,SGK3
hsa-miR-21,DCP1A
hsa-miR-21,GLT8D4
hsa-miR-21,HS3ST3B1
hsa-miR-21,ATMIN
hsa-miR-21,C9orf5
hsa-miR-21,KLF9
hsa-miR-21,BTG2
hsa-miR-21,PECI
hsa-miR-21,PRPF39
hsa-miR-21,RUFY3
hsa-miR-21,MMP-2
hsa-miR-21,LRRIQ2
hsa-miR-21,FasL
hsa-miR-21,Bcl-2
hsa-miR-21,APPL1
hsa-miR-21,Pdcd-4
hsa-miR-21,TXNDC13
hsa-miR-21,HNRPH1
hsa-miR-21,HuD
hsa-miR-21,RFXDC2
hsa-miR-21,CENTB2
hsa-miR-21,PPARÎ±
hsa-miR-21,FAM79A
hsa-miR-21,ACY1L2
hsa-miR-21,cyclinD1
hsa-miR-21,CCT6AP1
hsa-miR-21,PRS6
hsa-miR-21,C8orf57
hsa-miR-21,C6orf117
hsa-miR-21,HIF-1Î±
hsa-miR-21,TMEM16C
hsa-miR-21,39701
hsa-miR-21,TGF-Î²
hsa-miR-21,AKT-2
hsa-miR-21,C6orf151
hsa-miR-21,DSE
hsa-miR-21,PAMCI
hsa-miR-21,CXXC6
hsa-miR-21,ZNF650
hsa-miR-21,ZNF286A
hsa-miR-217,KRAS
hsa-miR-218,LASP1
hsa-miR-218,KLF9
hsa-miR-218,RNF38
hsa-miR-218,SSH1
hsa-miR-218,C13orf7
hsa-miR-218,SLC38A1
hsa-miR-218,AKAP8
hsa-miR-218,KATNAL1
hsa-miR-218,POGK
hsa-miR-218,CAMTA1
hsa-miR-218,SFRS12
hsa-miR-218,COL4A1
hsa-miR-218,AHI1
hsa-miR-218,HECTD2
hsa-miR-218,RARA
hsa-miR-218,BLCAP
hsa-miR-218,SLC11A2
hsa-miR-218,OLIG2
hsa-miR-218,GLCE
hsa-miR-218,CNTNAP2
hsa-miR-218,AGPAT5
hsa-miR-218,KLHL13
hsa-miR-218,KIAA0391
hsa-miR-218,PHC3
hsa-miR-218,DUSP18
hsa-miR-218,C5orf5
hsa-miR-218,PUM2
hsa-miR-218,SERINC3
hsa-miR-218,EFNB2
hsa-miR-218,RIT1
hsa-miR-218,TPD52
hsa-miR-218,THOC2
hsa-miR-218,BTBD7
hsa-miR-218,TTC33
hsa-miR-218,RHBDD1
hsa-miR-218,ETS2
hsa-miR-218,KIAA1462
hsa-miR-218,GPM6A
hsa-miR-218,AC026713.5
hsa-miR-218,TNIP2
hsa-miR-218,ATP6V0E
hsa-miR-218,CENPO
hsa-miR-218,BTF3L4
hsa-miR-218,PTPN11
hsa-miR-218,FOXN2
hsa-miR-219-5p,ERalpha
hsa-mir-221/222,IFIT2
hsa-mir-221/222,STAT2
hsa-mir-221/222,ISGF3G
hsa-mir-221/222,IFI27
hsa-mir-221/222,IFIT3
hsa-mir-221/222,STAT1
hsa-mir-221/222,IFITM2
hsa-mir-221/222,IFI35
hsa-mir-221/222,CXCL10
hsa-mir-221/222,IRF1
hsa-mir-221/222,IFITM1
hsa-mir-221/222,IFIT1
hsa-mir-221/222,IFIT5
hsa-mir-221/222,IFI16
hsa-mir-221/222,IFI30
hsa-mir-221/222,PUMA
hsa-mir-221/222cluster,FLT1
hsa-mir-221/222cluster,VCAM1
hsa-mir-221/222cluster,ICAM1
hsa-mir-221/222cluster,Ets-1
hsa-mir-221/222cluster,MCP1
hsa-miR-221,CDKN1B
hsa-miR-221,CDKN1C
hsa-miR-221,KIT
hsa-miR-221,HOXC10
hsa-miR-221,BRAP
hsa-miR-221,DDIT4
hsa-miR-221,DVL2
hsa-miR-221,POU3F2
hsa-miR-221,TBK1
hsa-miR-221,BNIP3L
hsa-miR-221,BBC3
hsa-miR-221,DKK2
hsa-miR-221,USP18
hsa-miR-221,MYBL1
hsa-miR-221,ZEB2
hsa-miR-221,ARIH2
hsa-miR-221,CREBZF
hsa-miR-221,ZNF192
hsa-miR-221,RNF20
hsa-miR-221,AGAP1
hsa-miR-221,TIPARP
hsa-miR-221,CXorf38
hsa-miR-221,KLF9
hsa-miR-221,GPR107
hsa-miR-221,C9orf5
hsa-miR-221,TMEM132B
hsa-miR-221,PLOD2
hsa-miR-221,ARID1A
hsa-miR-221,NCUBE1
hsa-miR-221,EIF2AK1
hsa-miR-221,NHSL1
hsa-miR-221,CTNNB1
hsa-miR-221,LIMS1
hsa-miR-221,UBE2N
hsa-miR-221,PANK3
hsa-miR-221,MEX3A
hsa-miR-221,ATXN1
hsa-miR-221,TFAP2A
hsa-miR-221,PPP1R15B
hsa-miR-221,HECTD2
hsa-miR-221,TUB
hsa-miR-221,TMEM168
hsa-miR-221,NR2C2AP
hsa-miR-221,C14orf147
hsa-miR-221,ABHD3
hsa-miR-221,NDUFB5
hsa-miR-221,TOMM20
hsa-miR-221,NUFIP2
hsa-miR-221,NDFIP1
hsa-miR-221,HNRNPD
hsa-miR-221,SLC6A9
hsa-miR-221,BRD1
hsa-miR-221,LYN
hsa-miR-221,LYSMD1
hsa-miR-221,WEE1
hsa-miR-221,RNF4
hsa-miR-221,ATL2
hsa-miR-221,PDIK1L
hsa-miR-221,ZNF571
hsa-miR-221,HIVEP1
hsa-miR-221,C1orf96
hsa-miR-221,STAMBP
hsa-miR-221,FBXO28
hsa-miR-221,CYP1B1
hsa-miR-221,ZNF275
hsa-miR-221,LHFPL2
hsa-miR-221,CASP3
hsa-miR-221,ROD1
hsa-miR-221,RP4-604K5.1
hsa-miR-221,APOL2
hsa-miR-221,MIDN
hsa-miR-221,E2F3
hsa-miR-221,ELAVL2
hsa-miR-221,TNIP1
hsa-miR-221,HNRPA0
hsa-miR-221,GTF2E1
hsa-miR-221,WDR61
hsa-miR-221,TMEM64
hsa-miR-221,CSTF2T
hsa-miR-221,ASXL3
hsa-miR-221,PHF12
hsa-miR-221,C8orf42
hsa-miR-221,POGZ
hsa-miR-221,ACSL3
hsa-miR-221,ZNF652
hsa-miR-221,TRPC3
hsa-miR-221,RNF44
hsa-miR-221,C20orf11
hsa-miR-221,CDKN1C/p57
hsa-miR-221,p27kip1
hsa-miR-221,p27
hsa-miR-221,CDKN1B/p27
hsa-miR-221,GAX
hsa-miR-221,HMG2L1
hsa-miR-222,KIT
hsa-miR-222,CDKN1B
hsa-miR-222,CDKN1C
hsa-miR-222,PPP2R2A
hsa-miR-222,ERalpha
hsa-miR-222,p27kip1
hsa-miR-222,p27
hsa-miR-223,NFIA
