mir,gene
hsa-miR-200a-3p,ZNF678
hsa-miR-200a-3p,AGFG1
hsa-miR-200a-3p,PTEN
hsa-miR-200a-3p,SPNS3
hsa-miR-200a-3p,YIF1B
hsa-miR-200a-3p,FLVCR2
hsa-miR-200a-3p,NR0B1
hsa-miR-200a-3p,OR2A14
hsa-miR-200a-3p,ZNF343
hsa-miR-200a-3p,POLR2B
hsa-miR-200a-3p,UCP3
hsa-miR-200a-3p,TROAP
hsa-miR-200a-3p,ADAMTS12
hsa-miR-200a-3p,CYFIP2
hsa-miR-200a-3p,TMEM109
hsa-miR-200a-3p,HIF1A
hsa-miR-200a-3p,RASA1
hsa-miR-200a-3p,LIX1L
hsa-miR-200a-3p,ATN1
hsa-miR-200a-3p,CASP2
hsa-miR-200a-3p,SAT2
hsa-miR-200a-3p,TRRAP
hsa-miR-200a-3p,MACC1
hsa-miR-200a-3p,RBM23
hsa-miR-200a-3p,TBC1D3P2
hsa-miR-200a-3p,MBP
hsa-miR-200a-3p,GABPB2
hsa-miR-200a-3p,PDE7A
hsa-miR-200a-3p,DROSHA
hsa-miR-200a-3p,SNORD32A
hsa-miR-200a-3p,ZNF642
hsa-miR-200a-3p,ASAM
hsa-miR-200a-3p,JRK
hsa-miR-200a-3p,TPM3
hsa-miR-200a-3p,SNORA65
hsa-miR-200a-3p,ZC3H12A
hsa-miR-200a-3p,C6orf26
hsa-miR-200a-3p,FZD7
hsa-miR-200a-3p,SEPSECS
hsa-miR-200a-3p,CD99L2
hsa-miR-200a-3p,SNORA14A
hsa-miR-200a-3p,LOC100130428
hsa-miR-200a-3p,NUP93
hsa-miR-200a-3p,ZNF519
hsa-miR-200a-3p,TPR
hsa-miR-200a-3p,ATOH1
hsa-miR-200a-3p,BBC3
hsa-miR-200a-3p,PSPH
hsa-miR-200a-3p,ADK
hsa-miR-200a-3p,NAA35
hsa-miR-200a-3p,PLN
hsa-miR-200a-3p,TOMM20L
hsa-miR-200a-3p,H2AFY
hsa-miR-200a-3p,CGB7
hsa-miR-200a-3p,NFATC4
hsa-miR-200a-3p,FBXL19
hsa-miR-200a-3p,C9orf95
hsa-miR-200a-3p,FKBP15
hsa-miR-200a-3p,BRDT
hsa-miR-200a-3p,BHLHA15
hsa-miR-200a-3p,LOC645261
hsa-miR-200a-3p,RAX
hsa-miR-200a-3p,CDC42EP4
hsa-miR-200a-3p,NDUFB1
hsa-miR-200a-3p,MALAT1
hsa-miR-200a-3p,MRPL4
hsa-miR-200a-3p,CSTF2
hsa-miR-200a-3p,VEPH1
hsa-miR-200a-3p,FYB
hsa-miR-200a-3p,ZFP14
hsa-miR-200a-3p,RAB11FIP5
hsa-miR-200a-3p,PMAIP1
hsa-miR-200a-3p,MCM6
hsa-miR-200a-3p,HIGD1B
hsa-miR-200a-3p,SH2B1
hsa-miR-200a-3p,CLDN7
hsa-miR-200a-3p,CTXN1
hsa-miR-200a-3p,DDR1
hsa-miR-200a-3p,GTF2H1
hsa-miR-200a-3p,CSK
hsa-miR-200a-3p,LOC554249
hsa-miR-200a-3p,STEAP3
hsa-miR-200a-3p,STX8
hsa-miR-200a-3p,LY6G5C
hsa-miR-200a-3p,SPARCL1
hsa-miR-200a-3p,VPS26A
hsa-miR-200a-3p,OR52E6
hsa-miR-200a-3p,RAD54L2
hsa-miR-200a-3p,PSMB7
hsa-miR-200a-3p,DZIP1L
hsa-miR-200a-3p,MAP3K5
hsa-miR-200a-3p,TRAPPC5
hsa-miR-200a-3p,SFXN5
hsa-miR-200a-3p,HLA-DPB2
hsa-miR-200a-3p,GLYCTK
hsa-miR-200a-3p,C5orf33
hsa-miR-200a-3p,ZNF787
hsa-miR-200a-3p,DHX38
hsa-miR-200a-3p,TSR1
hsa-miR-200a-3p,ARHGAP27
hsa-miR-200a-3p,OBP2B
hsa-miR-200a-3p,C6orf136
hsa-miR-200a-3p,SUV420H2
hsa-miR-200a-3p,SUN1
hsa-miR-200a-3p,LOC100130236
hsa-miR-200a-3p,ACCN3
hsa-miR-200a-3p,MLEC
hsa-miR-200a-3p,DUOX1
hsa-miR-200a-3p,ZSCAN5B
hsa-miR-200a-3p,AMTN
hsa-miR-200a-3p,SKCG-1
hsa-miR-200a-3p,PHC1
hsa-miR-200a-3p,RHCE
hsa-miR-200a-3p,DHRS11
hsa-miR-200a-3p,VPRBP
hsa-miR-200a-3p,TMEM194A
hsa-miR-200a-3p,FAM120A
hsa-miR-200a-3p,SMUG1
hsa-miR-200a-3p,LRP10
hsa-miR-200a-3p,ZNF726
hsa-miR-200a-3p,HDAC11
hsa-miR-200a-3p,ZNF510
hsa-miR-200a-3p,ZMAT2
hsa-miR-200a-3p,PCDHB9
hsa-miR-200a-3p,MINA
hsa-miR-200a-3p,TANC2
hsa-miR-200a-3p,GNG11
hsa-miR-200a-3p,C21orf119
hsa-miR-200a-3p,SNORA5A
hsa-miR-200a-3p,SMC1A
hsa-miR-200a-3p,MRPS2
hsa-miR-200a-3p,C17orf101
hsa-miR-200a-3p,TXNDC9
hsa-miR-200a-3p,AMZ1
hsa-miR-200a-3p,FLJ42102
hsa-miR-200a-3p,PRKACA
hsa-miR-200a-3p,RBM4
hsa-miR-200a-3p,RHOT1
hsa-miR-200a-3p,NELL2
hsa-miR-200a-3p,ACTRT2
hsa-miR-200a-3p,DHTKD1
hsa-miR-200a-3p,GOLGA6A
hsa-miR-200a-3p,SKA1
hsa-miR-200a-3p,RPP38
hsa-miR-200a-3p,PUS10
hsa-miR-200a-3p,RABAC1
hsa-miR-200a-3p,ATP11B
hsa-miR-200a-3p,CDC16
hsa-miR-200a-3p,EIF1AD
hsa-miR-200a-3p,GGH
hsa-miR-200a-3p,MMP3
hsa-miR-200a-3p,LRTOMT
hsa-miR-200a-3p,ARL2BP
hsa-miR-200a-3p,SELPLG
hsa-miR-200a-3p,TIMM23
hsa-miR-200a-3p,BASP1
hsa-miR-200a-3p,ERN1
hsa-miR-200a-3p,PKN2
hsa-miR-200a-3p,PAGE2
hsa-miR-200a-3p,NOSIP
hsa-miR-200a-3p,RBM39
hsa-miR-200a-3p,SLFN13
hsa-miR-200a-3p,GPR149
hsa-miR-200a-3p,WDR63
hsa-miR-200a-3p,KRT79
hsa-miR-200a-3p,GNE
hsa-miR-200a-3p,DEAF1
hsa-miR-200a-3p,SRRM2
hsa-miR-200a-3p,SNORD115-44
hsa-miR-200a-3p,LYPLA2
hsa-miR-200a-3p,GTF2H5
hsa-miR-200a-3p,NR1H3
hsa-miR-200a-3p,ABL1
hsa-miR-200a-3p,ECHDC3
hsa-miR-200a-3p,BCL2L1
hsa-miR-200a-3p,DOK1
hsa-miR-200a-3p,MME
hsa-miR-200a-3p,DKFZP434F142
hsa-miR-200a-3p,SCYL1
hsa-miR-200a-3p,CST1
hsa-miR-200a-3p,PDXDC2P
hsa-miR-200a-3p,FRS2
hsa-miR-200a-3p,OR56B4
hsa-miR-200a-3p,CUL2
hsa-miR-200a-3p,ARMC7
hsa-miR-200a-3p,NUP50
hsa-miR-200a-3p,AHRR
hsa-miR-200a-3p,KCNK2
hsa-miR-200a-3p,PYGO2
hsa-miR-200a-3p,CTNNAL1
hsa-miR-200a-3p,CCDC70
hsa-miR-200a-3p,NEFH
hsa-miR-200a-3p,TEX12
hsa-miR-200a-3p,REL
hsa-miR-200a-3p,PHOX2A
hsa-miR-200a-3p,NRF1
hsa-miR-200a-3p,ATP2A1
hsa-miR-200a-3p,CPNE6
hsa-miR-200a-3p,ZNF732
hsa-miR-200a-3p,ITPRIPL2
hsa-miR-200a-3p,EIF5B
hsa-miR-200a-3p,MFHAS1
hsa-miR-200a-3p,PNKP
hsa-miR-200a-3p,GPR109A
hsa-miR-200a-3p,C20orf3
hsa-miR-200a-3p,KCNIP3
hsa-miR-200a-3p,ANKRD34A
hsa-miR-200a-3p,ZNF865
hsa-miR-200a-3p,PPP1CA
hsa-miR-200a-3p,SESN3
hsa-miR-200a-3p,FSIP1
hsa-miR-200a-3p,ATP2C1
hsa-miR-200a-3p,CHMP1B
hsa-miR-200a-3p,GUSBL1
hsa-miR-200a-3p,NDEL1
hsa-miR-200a-3p,CBFB
hsa-miR-200a-3p,TWF1
hsa-miR-200a-3p,CALML5
hsa-miR-200a-3p,VPS18
hsa-miR-200a-3p,ARGLU1
hsa-miR-200a-3p,OR6X1
hsa-miR-200a-3p,OR2AP1
hsa-miR-200a-3p,CEBPE
hsa-miR-200a-3p,BAHCC1
hsa-miR-200a-3p,MRPL21
hsa-miR-200a-3p,GLTP
hsa-miR-200a-3p,DBNDD1
hsa-miR-200a-3p,HIST2H2AC
hsa-miR-200a-3p,ZNF461
hsa-miR-200a-3p,C10orf57
hsa-miR-200a-3p,ZNF673
hsa-miR-200a-3p,TMEM108
hsa-miR-200a-3p,EIF3J
hsa-miR-200a-3p,KHNYN
hsa-miR-200a-3p,ZP1
hsa-miR-200a-3p,PSD3
hsa-miR-200a-3p,RASSF3
hsa-miR-200a-3p,SDSL
hsa-miR-200a-3p,AMZ2
hsa-miR-200a-3p,HLA-DQB1
hsa-miR-200a-3p,HLA-DQB1
hsa-miR-200a-3p,HNRNPR
hsa-miR-200a-3p,C17orf42
hsa-miR-200a-3p,PDLIM3
hsa-miR-200a-3p,CCDC85C
hsa-miR-200a-3p,GBA
hsa-miR-200a-3p,POLQ
hsa-miR-200a-3p,ENOPH1
hsa-miR-200a-3p,TTC36
hsa-miR-200a-3p,SNORD3A
hsa-miR-200a-3p,SNORD3A
hsa-miR-200a-3p,SNORD3A
hsa-miR-200a-3p,SNORD3A
hsa-miR-200a-3p,SNORD3A
hsa-miR-200a-3p,ZNF2
hsa-miR-200a-3p,FAM90A1
hsa-miR-200a-3p,TMEM106A
hsa-miR-200a-3p,SPATA20
hsa-miR-200a-3p,DBT
hsa-miR-200a-3p,TIMM10
hsa-miR-200a-3p,C14orf126
hsa-miR-200a-3p,CEACAM3
hsa-miR-200a-3p,BRP44
hsa-miR-200a-3p,SLC9A3R2
hsa-miR-200a-3p,MT1F
hsa-miR-200a-3p,TBC1D3C
hsa-miR-200a-3p,NDUFV2
hsa-miR-200a-3p,MIR32
hsa-miR-200a-3p,RABIF
hsa-miR-200a-3p,FAM108A1
hsa-miR-200a-3p,MST4
hsa-miR-200a-3p,WDR37
hsa-miR-200a-3p,MRPL55
hsa-miR-200a-3p,SPACA5
hsa-miR-200a-3p,TSSK1B
hsa-miR-200a-3p,OR4N3P
hsa-miR-200a-3p,DBNL
hsa-miR-200a-3p,RAB3GAP1
hsa-miR-200a-3p,ZNF613
hsa-miR-200a-3p,EEF1E1
hsa-miR-200a-3p,NOX1
hsa-miR-200a-3p,CSRNP1
hsa-miR-200a-3p,PREP
hsa-miR-200a-3p,EXOG
hsa-miR-200a-3p,CHSY3
hsa-miR-200a-3p,OR5AK2
hsa-miR-200a-3p,CD80
hsa-miR-200a-3p,SMAD2
hsa-miR-200a-3p,CCDC12
hsa-miR-200a-3p,PLXNB2
hsa-miR-200a-3p,CD14
hsa-miR-200a-3p,ZNF234
hsa-miR-200a-3p,ZFPM2
hsa-miR-200a-3p,RDH14
hsa-miR-200a-3p,UBN2
hsa-miR-200a-3p,INPPL1
hsa-miR-200a-3p,OTUD4
hsa-miR-200a-3p,DPRX
hsa-miR-200a-3p,ZBTB34
hsa-miR-200a-3p,SECTM1
hsa-miR-200a-3p,LPHN1
hsa-miR-200a-3p,NUP214
hsa-miR-200a-3p,ST5
hsa-miR-200a-3p,IGFBP4
hsa-miR-200a-3p,KDELC2
hsa-miR-200a-3p,HIST1H2BH
hsa-miR-200a-3p,EEF1B2
hsa-miR-200a-3p,HSPH1
hsa-miR-200a-3p,NOTCH1
hsa-miR-200a-3p,DISC1
hsa-miR-200a-3p,CRYBB2P1
hsa-miR-200a-3p,FLJ38668
hsa-miR-200a-3p,ZNF581
hsa-miR-200a-3p,MS4A2
hsa-miR-200a-3p,GCC1
hsa-miR-200a-3p,ACBD6
hsa-miR-200a-3p,TPM1
hsa-miR-200a-3p,PRSS37
hsa-miR-200a-3p,IAH1
hsa-miR-200a-3p,GEMIN8P4
hsa-miR-200a-3p,SHPK
hsa-miR-200a-3p,HPCAL1
hsa-miR-200a-3p,BSND
hsa-miR-200a-3p,CCL21
hsa-miR-200a-3p,LOC100287879
hsa-miR-200a-3p,LYPD3
hsa-miR-200a-3p,OR6C4
hsa-miR-200a-3p,PUS1
hsa-miR-200a-3p,TRIM36
hsa-miR-200a-3p,WNT2
hsa-miR-200a-3p,AP2B1
hsa-miR-200a-3p,APLP2
hsa-miR-200a-3p,TPM2
hsa-miR-200a-3p,SH3BGRL
hsa-miR-200a-3p,C5orf39
hsa-miR-200a-3p,BMPR1A
hsa-miR-200a-3p,CDK13
hsa-miR-200a-3p,RHOQ
hsa-miR-200a-3p,ZNRF1
hsa-miR-200a-3p,C9orf150
hsa-miR-200a-3p,PDP1
hsa-miR-200a-3p,KCTD11
hsa-miR-200a-3p,CDRT1
hsa-miR-200a-3p,PMS2L2
hsa-miR-200a-3p,ZNF714
hsa-miR-200a-3p,IFITM1
hsa-miR-200a-3p,UBE2G1
hsa-miR-200a-3p,ZNRF3
hsa-miR-200a-3p,RAE1
hsa-miR-200a-3p,G6PC2
hsa-miR-200a-3p,VKORC1
hsa-miR-200a-3p,MADD
hsa-miR-200a-3p,NDUFS7
hsa-miR-200a-3p,FAM58A
hsa-miR-200a-3p,ROBO2
hsa-miR-200a-3p,OR1I1
hsa-miR-200a-3p,PTPRN
hsa-miR-200a-3p,FAM110B
hsa-miR-200a-3p,C10orf140
hsa-miR-200a-3p,PEBP1
hsa-miR-200a-3p,RGS3
hsa-miR-200a-3p,MLL2
hsa-miR-200a-3p,SPRYD3
hsa-miR-200a-3p,OIP5
hsa-miR-200a-3p,MMP11
hsa-miR-200a-3p,BTN2A1
hsa-miR-200a-3p,SENP3
hsa-miR-200a-3p,SNX11
hsa-miR-200a-3p,FOXP1
hsa-miR-200a-3p,C9orf103
hsa-miR-200a-3p,SMEK1
hsa-miR-200a-3p,WDR45L
hsa-miR-200a-3p,C9orf57
hsa-miR-200a-3p,SUMO3
hsa-miR-200a-3p,TPMT
hsa-miR-200a-3p,PCDHB6
hsa-miR-200a-3p,PIGX
hsa-miR-200a-3p,NHLRC3
hsa-miR-200a-3p,ZNF566
hsa-miR-200a-3p,FXN
hsa-miR-200a-3p,PPP3CC
hsa-miR-200a-3p,CBR3
hsa-miR-200a-3p,TMED10P1
hsa-miR-200a-3p,EFHB
hsa-miR-200a-3p,KRTAP9-1
hsa-miR-200a-3p,DPPA4
hsa-miR-200a-3p,CIZ1
hsa-miR-200a-3p,TMOD1
hsa-miR-200a-3p,C9
hsa-miR-200a-3p,SNX4
hsa-miR-200a-3p,TTTY11
hsa-miR-200a-3p,FLJ46363
hsa-miR-200a-3p,TNFSF18
hsa-miR-200a-3p,RBM5
hsa-miR-200a-3p,IKBKE
hsa-miR-200a-3p,TMX1
hsa-miR-200a-3p,SNORD45C
hsa-miR-200a-3p,SNX25
hsa-miR-200a-3p,TIMM23
hsa-miR-200a-3p,MDM2
hsa-miR-200a-3p,GIMAP6
hsa-miR-200a-3p,SCLY
hsa-miR-200a-3p,UBE2L3
hsa-miR-200a-3p,RPS27A
hsa-miR-200a-3p,IGHM
hsa-miR-200a-3p,MGC34796
hsa-miR-200a-3p,UQCRB
hsa-miR-200a-3p,ANO5
hsa-miR-200a-3p,CEP170P1
hsa-miR-200a-3p,UHRF1BP1L
hsa-miR-200a-3p,ARMC5
hsa-miR-200a-3p,GPR63
hsa-miR-200a-3p,MAMDC2
hsa-miR-200a-3p,TBC1D3G
hsa-miR-200a-3p,MIR520C
hsa-miR-200a-3p,PGLS
