miRNA,Gene
hsa-let-7b,HSPA8
hsa-let-7b,NUP153
hsa-let-7b,PHKA1
hsa-let-7b,BIRC5
hsa-let-7b,ADRM1
hsa-let-7b,DFFA
hsa-let-7b,BRD2
hsa-let-7b,FAM131A
hsa-let-7b,PRRC2B
hsa-let-7b,FAM136A
hsa-let-7b,STK38
hsa-let-7b,KIAA1377
hsa-let-7b,TSEN15
hsa-let-7b,C1GALT1
hsa-let-7b,ENTPD6
hsa-let-7b,KIAA0141
hsa-let-7b,TIMM50
hsa-let-7b,NCOR1
hsa-let-7b,SCAF8
hsa-let-7b,HCFC1
hsa-let-7b,BRPF1
hsa-let-7b,ATP6
hsa-let-7b,ETFA
hsa-let-7b,ARHGAP26
hsa-let-7b,FANCD2
hsa-let-7b,SALL2
hsa-let-7b,RBM12
hsa-let-7b,TOX3
hsa-let-7b,GNB1
hsa-let-7b,FOXRED2
hsa-let-7b,PALD1
hsa-let-7b,6-Mar
hsa-let-7b,KCNC4
hsa-let-7b,SFMBT1
hsa-let-7b,CACNG8
hsa-let-7b,KLHL11
hsa-let-7b,HIST1H3B
hsa-let-7b,ARID3B
hsa-let-7b,DYNC1H1
hsa-let-7b,SYNE2
hsa-let-7b,TPT1
hsa-let-7b,AGFG2
hsa-let-7b,TUBGCP3
hsa-let-7b,RAB10
hsa-let-7b,AFF4
hsa-let-7b,BTG2
hsa-let-7b,TRIM28
hsa-let-7b,NABP2
hsa-let-7b,CHD7
hsa-let-7b,HIPK1
hsa-let-7b,PA2G4
hsa-let-7b,USP22
hsa-let-7b,ZER1
hsa-let-7b,ZNF805
hsa-let-7b,SMARCC2
hsa-let-7b,ASPSCR1
hsa-let-7b,ADCY1
hsa-let-7b,FEN1
hsa-let-7b,ZNF652
hsa-let-7b,PAX3
hsa-let-7b,MBD6
hsa-let-7b,HSF2
hsa-let-7b,TENM3
hsa-let-7b,YLPM1
hsa-let-7b,ASNA1
hsa-let-7b,GPATCH1
hsa-let-7b,IARS2
hsa-let-7b,BCAS4
hsa-let-7b,MPND
hsa-let-7b,DDX18
hsa-let-7b,HNRNPF
hsa-let-7b,ZFHX4
hsa-let-7b,NAA20
hsa-let-7b,WDR55
hsa-let-7b,LACTB2
hsa-let-7b,SON
hsa-let-7b,SH3PXD2A
hsa-let-7b,BNIP3L
hsa-let-7b,AGO1
hsa-let-7b,PIGG
hsa-let-7b,DNAJC8
hsa-let-7b,SPTBN2
hsa-let-7b,GALNT11
hsa-let-7b,MYO1C
hsa-let-7b,ANTXR1
hsa-let-7b,PRKAA2
hsa-let-7b,SMC1A
hsa-let-7b,RFFL
hsa-let-7b,NEK9
hsa-let-7b,NUSAP1
hsa-let-7b,AMPH
hsa-let-7b,EIF2AK1
hsa-let-7b,PAPOLA
hsa-let-7b,FBXW2
hsa-let-7b,TNRC6B
hsa-let-7b,DEDD
hsa-let-7b,MED14
hsa-let-7b,RALGAPB
hsa-let-7b,VPS41
hsa-let-7b,LACE1
hsa-let-7b,SC5D
hsa-let-7b,SAFB
hsa-let-7b,LPHN2
hsa-let-7b,HAND1
hsa-let-7b,PPP2R2A
hsa-let-7b,SUPT16H
hsa-let-7b,HSPA1B
hsa-let-7b,NFKBIA
hsa-let-7b,ZC3HAV1
hsa-let-7b,TPM4
hsa-let-7b,TRAPPC1
hsa-let-7b,AHCYL1
hsa-let-7b,ZNF606
hsa-let-7b,MIDN
hsa-let-7b,NAA10
hsa-let-7b,UNC13B
hsa-let-7b,GAPDH
hsa-let-7b,TXNL4A
hsa-let-7b,OXR1
hsa-let-7b,MTSS1L
hsa-let-7b,KIAA1549
hsa-let-7b,LTA4H
hsa-let-7b,ZMYM2
hsa-let-7b,C12orf49
hsa-let-7b,WDR26
hsa-let-7b,BAHD1
hsa-let-7b,TMEM55B
hsa-let-7b,PTTG1
hsa-let-7b,YTHDC1
hsa-let-7b,CD81
hsa-let-7b,PRKD1
hsa-let-7b,SLC10A3
hsa-let-7b,CLINT1
hsa-let-7b,TIAM1
hsa-let-7b,SF3B1
hsa-let-7b,NFATC1
hsa-let-7b,YEATS2
hsa-let-7b,KHSRP
hsa-let-7b,STEAP3
hsa-let-7b,ADCK2
hsa-let-7b,GPI
hsa-let-7b,GDF11
hsa-let-7b,ATXN2
hsa-let-7b,EAF1
hsa-let-7b,HMGB1
hsa-let-7b,OCLN
hsa-let-7b,CYP1A2
hsa-let-7b,USP54
hsa-let-7b,MED25
hsa-let-7b,ERCC1
hsa-let-7b,BTBD9
hsa-let-7b,PPP1R16B
hsa-let-7b,TBC1D20
hsa-let-7b,TUT1
hsa-let-7b,MCM4
hsa-let-7b,IPO7
hsa-let-7b,KIAA1586
hsa-let-7b,E2F7
hsa-let-7b,BCOR
hsa-let-7b,CCND3
hsa-let-7b,NME4
hsa-let-7b,TERF2IP
hsa-let-7b,FLNA
hsa-let-7b,ERAP2
hsa-let-7b,MDM4
hsa-let-7b,FXR2
hsa-let-7b,ZNF106
hsa-let-7b,MIB1
hsa-let-7b,CKB
hsa-let-7b,PCYT2
hsa-let-7b,MED13
hsa-let-7b,MFSD3
hsa-let-7b,DPYSL5
hsa-let-7b,MRPL37
hsa-let-7b,XYLT2
hsa-let-7b,RNASE10
hsa-let-7b,MSN
hsa-let-7b,BCORL1
hsa-let-7b,C2orf44
hsa-let-7b,INTS1
hsa-let-7b,MED28
hsa-let-7b,ABCF1
hsa-let-7b,HNRNPUL1
hsa-let-7b,PTGES2
hsa-let-7b,NACA
hsa-let-7b,DBNDD2
hsa-let-7b,TLN1
hsa-let-7b,QKI
hsa-let-7b,NUCKS1
hsa-let-7b,EIF3D
hsa-let-7b,PTP4A2
hsa-let-7b,ANKRD52
hsa-let-7b,KXD1
hsa-let-7b,CYSTM1
hsa-let-7b,PCBP2
hsa-let-7b,MYC
hsa-let-7b,RBPJ
hsa-let-7b,IRS2
hsa-let-7b,PSD3
hsa-let-7b,HGS
hsa-let-7b,ZNF317
hsa-let-7b,RPAP1
hsa-let-7b,UTRN
hsa-let-7b,SIKE1
hsa-let-7b,CKAP2
hsa-let-7b,WDR3
hsa-let-7b,ADIPOR2
hsa-let-7b,ELMOD2
hsa-let-7b,DNMBP
hsa-let-7b,PGM1
hsa-let-7b,HAUS6
hsa-let-7b,RPS4X
hsa-let-7b,MAP4
hsa-let-7b,RALB
hsa-let-7b,GSK3A
hsa-let-7b,NRD1
hsa-let-7b,HSP90AA1
hsa-let-7b,TUBA1C
hsa-let-7b,ZNF3
hsa-let-7b,NT5DC2
hsa-let-7b,IRS4
hsa-let-7b,SNX12
hsa-let-7b,FAM57A
hsa-let-7b,CIZ1
hsa-let-7b,MSANTD2
hsa-let-7b,GYG1
hsa-let-7b,REPS1
hsa-let-7b,ADNP
hsa-let-7b,BMP7
hsa-let-7b,SLC35F1
hsa-let-7b,LRRC41
hsa-let-7b,IGHMBP2
hsa-let-7b,FTO
hsa-let-7b,OSTM1
hsa-let-7b,RAI1
hsa-let-7b,KDM4A
hsa-let-7b,PSMG4
hsa-let-7b,ARHGEF5
hsa-let-7b,RPS24
hsa-let-7b,PABPC1
hsa-let-7b,MEF2C
hsa-let-7b,ISOC2
hsa-let-7b,SP1
hsa-let-7b,ZNF207
hsa-let-7b,SMG7
hsa-let-7b,GABPB2
hsa-let-7b,ASIC1
hsa-let-7b,PFKM
hsa-let-7b,CKS2
hsa-let-7b,YWHAZ
hsa-let-7b,CSNK2A1
hsa-let-7b,ZNF581
hsa-let-7b,C6orf62
hsa-let-7b,UCK1
hsa-let-7b,CD151
hsa-let-7b,CNOT1
hsa-let-7b,PER1
hsa-let-7b,THOC5
hsa-let-7b,MAPK1
hsa-let-7b,PDS5A
hsa-let-7b,IRF2BP2
hsa-let-7b,ANKRD17
hsa-let-7b,PRDM4
hsa-let-7b,TMEM63B
hsa-let-7b,FAM84B
hsa-let-7b,GPM6B
hsa-let-7b,NFATC3
hsa-let-7b,ELK4
hsa-let-7b,COX2
hsa-let-7b,NFU1
hsa-let-7b,GPHN
hsa-let-7b,BCAT1
hsa-let-7b,NSUN2
hsa-let-7b,MSI1
hsa-let-7b,DAB2IP
hsa-let-7b,ARL6IP1
hsa-let-7b,MANSC1
hsa-let-7b,KDELR1
hsa-let-7b,YIPF3
hsa-let-7b,ASPA
hsa-let-7b,GTF3C1
hsa-let-7b,SCML2
hsa-let-7b,PDCL3
hsa-let-7b,RBBP6
hsa-let-7b,IPO11
hsa-let-7b,PRAF2
hsa-let-7b,TPD52L2
hsa-let-7b,VPS28
hsa-let-7b,CBX6
hsa-let-7b,CTCF
hsa-let-7b,LARP1
hsa-let-7b,RPL18A
hsa-let-7b,AIDA
hsa-let-7b,CUL2
hsa-let-7b,SMG1
hsa-let-7b,SNRPA
hsa-let-7b,CBX5
hsa-let-7b,TNPO1
hsa-let-7b,MCM7
hsa-let-7b,GGPS1
hsa-let-7b,ZCCHC11
hsa-let-7b,SETD5
hsa-let-7b,GCN1L1
hsa-let-7b,RBM22
hsa-let-7b,TXLNA
hsa-let-7b,IL17RC
hsa-let-7b,SPN
hsa-let-7b,IPCEF1
hsa-let-7b,TOR4A
hsa-let-7b,WBP11
hsa-let-7b,DHTKD1
hsa-let-7b,CTR9
hsa-let-7b,GBF1
hsa-let-7b,C11orf52
hsa-let-7b,HMGCS1
hsa-let-7b,HK1
hsa-let-7b,HTT
hsa-let-7b,PCGF3
hsa-let-7b,TSPAN3
hsa-let-7b,USP14
hsa-let-7b,CUX1
hsa-let-7b,SOX13
hsa-let-7b,MESDC1
hsa-let-7b,ATP1A1
hsa-let-7b,FGFRL1
hsa-let-7b,LMAN2
hsa-let-7b,MTUS1
hsa-let-7b,KPNA6
hsa-let-7b,NHSL1
hsa-let-7b,NDRG1
hsa-let-7b,CCDC71
hsa-let-7b,AATF
hsa-let-7b,PDP2
hsa-let-7b,MOV10
hsa-let-7b,DHX9
hsa-let-7b,C10orf118
hsa-let-7b,CCNG1
hsa-let-7b,WNK1
hsa-let-7c*,ATP6V1F
hsa-let-7c*,NMNAT2
hsa-let-7c,MPL
hsa-let-7c,TGFBR1
hsa-let-7c,TRIM71
hsa-let-7c,HMGA2
hsa-let-7c,MYC
hsa-let-7c,DICER1
hsa-let-7c,BCL2L1
hsa-let-7c,NRAS
hsa-let-7c,COPS8
hsa-let-7c,GPS1
hsa-let-7c,COPS6
hsa-let-7c,R3HDM2
hsa-let-7c,IP6K1
hsa-let-7c,RFWD3
hsa-let-7c,CEP170B
hsa-let-7c,ACTB
hsa-let-7c,ZNF614
hsa-let-7c,SAFB
hsa-let-7c,FOXO3
hsa-let-7c,ND2
hsa-let-7c,METAP2
hsa-let-7c,KIAA0141
hsa-let-7c,CCNF
hsa-let-7c,C5orf24
hsa-let-7c,CSTF2T
hsa-let-7c,TAZ
hsa-let-7c,ND4L
hsa-let-7c,PRRC2A
hsa-let-7c,COX3
hsa-let-7c,RYR2
hsa-let-7c,ACTN4
hsa-let-7c,SMARCD1
hsa-let-7c,VWA9
hsa-let-7c,RAB10
hsa-let-7c,PRPF8
hsa-let-7c,SRCAP
hsa-let-7c,PPP2R5E
hsa-let-7c,BCOR
hsa-let-7c,CACNG8
hsa-let-7c,CDC42BPA
hsa-let-7c,CBL
hsa-let-7c,ATP6
hsa-let-7c,PEX6
hsa-let-7c,RPS4Y1
hsa-let-7c,NME4
hsa-let-7c,DCAF7
hsa-let-7c,RPL18A
hsa-let-7c,NUDT21
hsa-let-7c,KRTAP19-1
hsa-let-7c,PAK4
hsa-let-7c,LECT2
hsa-let-7c,TMEM165
hsa-let-7c,ND5
hsa-let-7c,ITGA10
hsa-let-7c,DNAJC16
hsa-let-7c,METTL25
hsa-let-7c,GATAD2B
hsa-let-7c,SLK
hsa-let-7c,EIF3C
hsa-let-7c,EIF3A
hsa-let-7c,SLC25A1
hsa-let-7c,EWSR1
hsa-let-7c,DUSP7
hsa-let-7c,DDX18
hsa-let-7c,CACHD1
hsa-let-7c,MBTPS1
hsa-let-7c,CNOT3
hsa-let-7c,IPO7
hsa-let-7c,EYA3
hsa-let-7c,SBDS
hsa-let-7c,RPL3
hsa-let-7c,WDR61
hsa-let-7c,SIRT1
hsa-let-7c,RAB5B
hsa-let-7c,CCNC
hsa-let-7c,SNW1
hsa-let-7c,COPS3
hsa-let-7c,FKBP10
hsa-let-7c,GSK3A
hsa-let-7c,PTP4A2
hsa-let-7c,PSMG2
hsa-let-7c,COX1
hsa-let-7c,BSDC1
hsa-let-7c,ACVR1B
hsa-let-7c,RPS13
hsa-let-7c,FAM103A1
hsa-let-7c,TAF5L
hsa-let-7c,SLC10A3
hsa-let-7c,SH3D19
hsa-let-7c,BRD2
hsa-let-7c,ATP2A2
hsa-let-7c,C9orf40
hsa-let-7c,SLC35A4
hsa-let-7c,ZNF581
hsa-let-7c,ANKRD17
hsa-let-7c,JARID2
hsa-let-7c,CBX6
hsa-let-7c,GORASP2
hsa-let-7c,TMEM184B
hsa-let-7c,CHST6
hsa-let-7c,CHD1
hsa-let-7c,SUPT16H
hsa-let-7c,NUPL1
hsa-let-7c,LTA4H
hsa-let-7c,TUT1
hsa-let-7c,PCGF3
hsa-let-7c,BPTF
hsa-let-7c,ARMC8
hsa-let-7c,ARL6IP1
hsa-let-7c,LDHA
hsa-let-7c,RAB34
hsa-let-7c,PTGES2
hsa-let-7c,LAMTOR1
hsa-let-7c,KIF1B
hsa-let-7c,HUWE1
hsa-let-7c,DNAJC6
hsa-let-7c,SNUPN
hsa-let-7c,SF3B4
hsa-let-7c,PCF11
hsa-let-7c,WDR3
hsa-let-7c,MKRN1
hsa-let-7c,ZNF526
hsa-let-7c,PSMB2
hsa-let-7c,RAPGEFL1
hsa-let-7c,DCTN5
hsa-let-7c,ND1
hsa-let-7c,PPAN-P2RY11
hsa-let-7c,COX2
hsa-let-7c,DOT1L
hsa-let-7c,AGO1
hsa-let-7c,TAF5
hsa-let-7c,FANCI
hsa-let-7c,NOTCH2
hsa-let-7c,PRAF2
hsa-let-7c,MEF2C
hsa-let-7c,UBA52
hsa-let-7c,CSNK2A1
hsa-let-7c,RPS24
hsa-let-7c,GARS
hsa-let-7c,SMARCC1
hsa-let-7c,IRF2BP2
hsa-let-7c,MESDC1
hsa-let-7c,BAZ1B
hsa-let-7c,TRRAP
hsa-let-7c,GTF3C1
hsa-let-7c,FUT10
hsa-let-7c,MYO9A
hsa-let-7c,SLC12A2
hsa-let-7c,CCNB2
hsa-let-7c,PTK2
hsa-let-7c,AIDA
hsa-let-7c,WBP11
hsa-let-7c,RALGAPA2
hsa-let-7c,FLNB
hsa-let-7c,QKI
hsa-let-7c,FZD8
hsa-let-7c,CCNG1
hsa-let-7c,NPTX1
hsa-let-7c,DHX9
hsa-let-7d*,SOLH
hsa-let-7d,MPL
hsa-let-7d,IL13
hsa-let-7d,HMGA2
hsa-let-7d,APP
hsa-let-7d,DICER1
hsa-let-7d,SLC11A2
hsa-let-7d,PDGFA
hsa-let-7d,CALCOCO2
hsa-let-7d,GPR63
hsa-let-7d,FAM135A
hsa-let-7d,CPNE1
hsa-let-7d,NR4A1
hsa-let-7d,BUB3
hsa-let-7d,TBC1D9B
hsa-let-7d,LARP4B
hsa-let-7d,NAA20
hsa-let-7d,FBXO3
hsa-let-7d,ZNF763
hsa-let-7d,PCNP
hsa-let-7d,HOMER1
hsa-let-7d,RBM12
hsa-let-7d,KMT2A
hsa-let-7d,CBR4
hsa-let-7d,THBS1
hsa-let-7d,TLE4
hsa-let-7d,TOMM20
hsa-let-7d,TMED4
hsa-let-7d,AKAP8
hsa-let-7d,TST
hsa-let-7d,GPR137B
hsa-let-7d,RALGAPB
hsa-let-7d,IGF2BP3
hsa-let-7d,RPUSD2
hsa-let-7d,ZBTB24
hsa-let-7d,SPATA2
hsa-let-7d,GOLT1B
hsa-let-7d,ERC1
hsa-let-7d,SREK1IP1
hsa-let-7d,RFX5
hsa-let-7d,BIN3
hsa-let-7d,CEP120
hsa-let-7d,ZNF526
hsa-let-7d,ISL1
hsa-let-7d,POLR2D
hsa-let-7d,SMCR7L
hsa-let-7d,TMEM194A
hsa-let-7d,KATNAL1
hsa-let-7d,C12orf4
hsa-let-7d,TMEM2
hsa-let-7d,DLC1
hsa-let-7d,TMTC3
hsa-let-7d,SREK1
hsa-let-7d,ZNF354B
hsa-let-7d,ZNF200
hsa-let-7d,ADCY9
hsa-let-7d,TNRC6A
hsa-let-7d,STK40
hsa-let-7d,PCGF3
hsa-let-7d,ZBTB39
hsa-let-7d,LIN52
hsa-let-7d,RAD9A
hsa-let-7d,ARRDC4
hsa-let-7d,SLC30A6
hsa-let-7d,LBR
hsa-let-7d,C9orf41
hsa-let-7d,ESPL1
hsa-let-7d,ABT1
hsa-let-7d,NHLRC3
hsa-let-7d,GLMN
hsa-let-7d,IGDCC4
hsa-let-7d,ZNF644
hsa-let-7d,C11orf57
hsa-let-7d,FAM104A
hsa-let-7d,SPRYD4
hsa-let-7d,ARID3A
hsa-let-7d,SLC10A7
hsa-let-7d,ONECUT2
hsa-let-7d,USP24
hsa-let-7d,SMARCAD1
hsa-let-7d,TGFBR1
hsa-let-7d,HAND1
hsa-let-7d,KPNA5
hsa-let-7d,IGF1R
hsa-let-7d,TMEM135
hsa-let-7d,SLC20A1
hsa-let-7d,ZNF280B
hsa-let-7d,LIN28B
hsa-let-7d,IGF2BP1
hsa-let-7d,CACNG8
hsa-let-7d,PRR13
hsa-let-7d,ZNF746
hsa-let-7d,SLC35A4
hsa-let-7d,RPL31
hsa-let-7d,TPD52L2
hsa-let-7d,MRPL51
hsa-let-7d,CTDP1
hsa-let-7d,RPS6
hsa-let-7d,SENP5
hsa-let-7d,PAXBP1
hsa-let-7d,DHX57
hsa-let-7d,H2AFX
hsa-let-7d,DSC3
hsa-let-7d,CIZ1
hsa-let-7d,NCOA1
hsa-let-7d,LRRC42
hsa-let-7d,UTP6
hsa-let-7e*,COPS8
hsa-let-7e*,GPS1
hsa-let-7e*,COPS6
hsa-let-7e*,PHF23
hsa-let-7e,MPL
hsa-let-7e,HMGA2
hsa-let-7e,EIF3J
hsa-let-7e,SMC1A
hsa-let-7e,WNT1
hsa-let-7e,MYCN
hsa-let-7e,WDR67
hsa-let-7e,FAM219B
hsa-let-7e,C11orf91
hsa-let-7e,CENPP
hsa-let-7e,TMEM107
hsa-let-7e,SREBF1
hsa-let-7e,DAAM1
hsa-let-7e,DGCR8
hsa-let-7e,RAP1A
hsa-let-7e,RPA1
hsa-let-7e,SKIV2L
hsa-let-7e,AGO1
hsa-let-7e,RPS27
hsa-let-7e,ARNT2
hsa-let-7e,GPM6B
hsa-let-7e,TTLL12
hsa-let-7e,HIST2H2BF
hsa-let-7e,CELF2
hsa-let-7e,AGO2
hsa-let-7e,VPS13D
hsa-let-7e,RPL10
hsa-let-7e,SPCS2
hsa-let-7e,DCAF8
hsa-let-7e,CTC1
hsa-let-7e,NAA60
hsa-let-7e,PHF3
hsa-let-7e,TUBA1B
hsa-let-7e,SHANK1
hsa-let-7e,SKA2
hsa-let-7e,SPTBN1
hsa-let-7e,ND2
hsa-let-7e,MED13L
hsa-let-7e,RCOR3
hsa-let-7e,MACF1
hsa-let-7e,RDX
hsa-let-7e,PCBP2
hsa-let-7e,UBAP2L
hsa-let-7e,CDCA3
hsa-let-7e,CABLES1
hsa-let-7e,BTRC
hsa-let-7e,C12orf49
hsa-let-7e,TIMP3
hsa-let-7e,WBSCR16
hsa-let-7e,SLC2A11
hsa-let-7e,NF1
hsa-let-7e,LRRC8A
hsa-let-7e,RUNX1T1
hsa-let-7e,DTNB
hsa-let-7e,SCMH1
hsa-let-7e,YWHAG
hsa-let-7e,RHBDD2
hsa-let-7e,ND5
hsa-let-7e,NDST1
hsa-let-7e,IGF2BP3
hsa-let-7e,EIF4A1
hsa-let-7e,BAHCC1
hsa-let-7e,CARM1
hsa-let-7e,DYRK2
hsa-let-7e,ND3
hsa-let-7e,PIGS
hsa-let-7e,ALG13
hsa-let-7e,RPN2
hsa-let-7e,RPL12
hsa-let-7e,NME4
hsa-let-7e,IVD
hsa-let-7e,JAZF1
hsa-let-7e,ND4
hsa-let-7e,VARS
hsa-let-7e,RNF26
hsa-let-7e,LHFPL2
hsa-let-7e,ARCN1
hsa-let-7e,COX1
hsa-let-7e,SLC12A4
hsa-let-7e,AEBP2
hsa-let-7e,PET112
hsa-let-7e,UROC1
hsa-let-7e,IGF1R
hsa-let-7e,BSDC1
hsa-let-7e,PTK2
hsa-let-7e,CDC5L
hsa-let-7e,EN2
hsa-let-7e,SSB
hsa-let-7e,SLCO3A1
hsa-let-7e,RRAGC
hsa-let-7e,ZNF236
hsa-let-7e,SEMA4B
hsa-let-7e,SERBP1
hsa-let-7e,XIAP
hsa-let-7e,GTF2I
hsa-let-7e,JMJD1C
hsa-let-7e,OTUD5
hsa-let-7e,NOLC1
hsa-let-7e,PPIG
hsa-let-7e,PSMD2
hsa-let-7e,UGGT1
hsa-let-7e,VAMP2
hsa-let-7e,LSR
hsa-let-7e,KIAA0355
hsa-let-7e,RPSA
hsa-let-7e,DCAF6
hsa-let-7e,UHRF1BP1
hsa-let-7e,OTUB1
hsa-let-7e,PIGP
hsa-let-7e,LMLN
hsa-let-7e,PPP2R1A
hsa-let-7e,HIPK1
hsa-let-7e,SERF2
hsa-let-7e,RBM4
hsa-let-7e,RBM14
hsa-let-7e,HMGB1
hsa-let-7e,GMPS
hsa-let-7e,DIAPH1
hsa-let-7e,STAM
hsa-let-7e,YWHAQ
hsa-let-7e,APPL1
hsa-let-7e,5-Mar
hsa-let-7e,SQLE
hsa-let-7e,TIMM50
hsa-let-7e,NDUFA3
hsa-let-7e,NDUFS5
hsa-let-7e,NRSN2
hsa-let-7e,SALL1
hsa-let-7e,COX3
hsa-let-7e,RABL6
hsa-let-7e,SUPT4H1
hsa-let-7e,PACS2
hsa-let-7e,MTMR14
hsa-let-7e,LUZP1
hsa-let-7e,PFAS
hsa-let-7e,SUZ12
hsa-let-7e,PAPD4
hsa-let-7e,QSOX1
hsa-let-7e,SPATA13
hsa-let-7e,DHX57
hsa-let-7e,KATNB1
hsa-let-7e,COL6A1
hsa-let-7e,DHX15
hsa-let-7e,MTCH2
hsa-let-7e,KIAA0100
hsa-let-7e,SUGP2
hsa-let-7e,NCLN
hsa-let-7e,ATXN2L
hsa-let-7e,CHD9
hsa-let-7e,PES1
hsa-let-7e,NUP155
hsa-let-7e,GNG5
hsa-let-7e,ARHGAP19
hsa-let-7e,MTFR1
hsa-let-7e,IRS2
hsa-let-7e,IRS4
hsa-let-7e,PPP1R10
hsa-let-7e,ZNF284
hsa-let-7e,YWHAE
hsa-let-7e,SCD
hsa-let-7e,FDPS
hsa-let-7e,KRBOX4
hsa-let-7e,BRI3
hsa-let-7e,CHD7
hsa-let-7e,PYCR1
hsa-let-7e,SMAP2
hsa-let-7e,WDFY3
hsa-let-7e,CRK
hsa-let-7e,SRSF2
hsa-let-7e,PGD
hsa-let-7e,RMND5A
hsa-let-7e,ZNF652
hsa-let-7e,PSMA6
hsa-let-7e,SLC38A2
hsa-let-7e,LRRC41
hsa-let-7e,RANBP2
hsa-let-7e,SVIL
hsa-let-7e,CCNG1
hsa-let-7e,ZNF256
hsa-let-7e,COPG1
hsa-let-7e,PDCD11
hsa-let-7e,CNBP
hsa-let-7e,USP37
hsa-let-7e,UBE2V2
hsa-let-7e,UBE2H
hsa-let-7e,LMNA
hsa-let-7e,STAT3
hsa-let-7e,TRPV1
hsa-let-7e,MATR3
hsa-let-7e,HNRNPC
hsa-let-7e,HS6ST2
hsa-let-7e,WDR48
hsa-let-7e,RBM8A
hsa-let-7e,SCYL1
hsa-let-7e,C19orf48
hsa-let-7e,FOXD4L6
hsa-let-7e,PIGN
hsa-let-7e,SPCS3
hsa-let-7e,TNFAIP1
hsa-let-7e,MS4A10
hsa-let-7e,MSMO1
hsa-let-7e,ARID1A
hsa-let-7e,NCKIPSD
hsa-let-7e,NCBP1
hsa-let-7e,COX16
hsa-let-7e,NUDT8
hsa-let-7e,PHKA1
hsa-let-7e,TXNRD1
hsa-let-7e,ELMSAN1
hsa-let-7e,CTSA
hsa-let-7e,PRRC2A
hsa-let-7e,SPAG9
hsa-let-7e,AGMAT
hsa-let-7e,NCKAP5L
hsa-let-7e,ZFP62
hsa-let-7e,EIF4EBP2
hsa-let-7e,POLR3D
hsa-let-7e,PRPF8
hsa-let-7e,ATP6
hsa-let-7e,ZFAND5
hsa-let-7e,BAZ1B
hsa-let-7e,KATNAL1
hsa-let-7e,BMP2K
hsa-let-7e,SPN
hsa-let-7e,PA2G4
hsa-let-7e,RPRD2
hsa-let-7e,TUBB4B
hsa-let-7e,TRRAP
hsa-let-7e,SLCO4A1
hsa-let-7e,CCRN4L
hsa-let-7e,USE1
hsa-let-7e,STARD7
hsa-let-7e,PDP2
hsa-let-7e,CLTC
hsa-let-7e,TERF1
hsa-let-7e,PAX3
hsa-let-7e,CCDC97
hsa-let-7e,HLA-C
hsa-let-7e,GTPBP8
hsa-let-7e,VGLL4
hsa-let-7e,ANKRD40
hsa-let-7e,HNRNPUL1
hsa-let-7e,ND1
hsa-let-7e,DSP
hsa-let-7e,UBN2
hsa-let-7e,ZNF805
hsa-let-7e,RBBP4
hsa-let-7e,OCLN
hsa-let-7e,CBX5
hsa-let-7e,AMPD2
hsa-let-7e,MKI67
hsa-let-7e,SUB1
hsa-let-7e,RSL1D1
hsa-let-7e,SEC23IP
hsa-let-7e,RNMT
hsa-let-7e,SGSM3
hsa-let-7e,ZFP3
hsa-let-7e,GLUL
hsa-let-7e,POLD1
hsa-let-7e,WDR4
hsa-let-7e,PPP1R2
hsa-let-7e,RAI2
hsa-let-7e,PLCXD1
hsa-let-7e,UTP15
hsa-let-7e,THADA
hsa-let-7e,ZNF451
hsa-let-7e,CREBBP
hsa-let-7e,ZNF770
hsa-let-7e,CLDN4
hsa-let-7e,ZKSCAN7
hsa-let-7e,NICN1
hsa-let-7e,RPLP2
hsa-let-7e,DCBLD2
hsa-let-7e,IRGQ
hsa-let-7e,CA5B
hsa-let-7e,COX14
hsa-let-7e,PSD3
hsa-let-7e,RPL27A
hsa-let-7e,CWC15
hsa-let-7e,NT5DC2
hsa-let-7e,OR7D2
hsa-let-7e,HIF1AN
hsa-let-7e,NUDT15
hsa-let-7e,CDH18
hsa-let-7e,FAM160B1
hsa-let-7e,DZIP1
hsa-let-7e,TDRD7
hsa-let-7e,TCF4
hsa-let-7e,ENSA
hsa-let-7e,GTF3C1
hsa-let-7e,TNFRSF1A
hsa-let-7e,CCDC113
hsa-let-7e,MYO9B
hsa-let-7e,COX10
hsa-let-7e,PRAMEF13
hsa-let-7e,PMPCA
hsa-let-7e,MRPS2
hsa-let-7e,RACGAP1
hsa-let-7e,CCDC106
hsa-let-7e,CYP2B6
hsa-let-7e,CDKAL1
hsa-let-7e,PSME4
hsa-let-7e,SETD1A
hsa-let-7f-1*,MECR
hsa-let-7f-1*,HNRNPM
hsa-let-7f-2*,PBDC1
hsa-let-7f-2*,PMAIP1
hsa-let-7f,MPL
hsa-let-7f,KLK10
hsa-let-7f,IL13
hsa-let-7f,KLK6
hsa-let-7f,PRDM1
hsa-let-7f,CYP19A1
hsa-let-7f,COPS8
hsa-let-7f,NKX2-1
hsa-let-7f,SLC5A5
hsa-let-7f,MYC
hsa-let-7f,GPS1
hsa-let-7f,TG
hsa-let-7f,CCND1
hsa-let-7f,COPS6
hsa-let-7f,CDKN1A
hsa-let-7f,MSL3
hsa-let-7f,MEF2D
hsa-let-7f,ZC3H18
hsa-let-7f,UBAP2
hsa-let-7f,CEP170B
hsa-let-7f,EIF3C
hsa-let-7f,ARMC8
hsa-let-7f,ND5
hsa-let-7f,SNRPC
hsa-let-7f,YARS2
