miRNA,Gene
hsa-miR-200b-3p,AARS
hsa-miR-200b-3p,CALD1
hsa-miR-200b-3p,PNRC1
hsa-miR-200b-3p,BTF3L4
hsa-miR-200b-3p,SLC31A2
hsa-miR-200b-3p,RALGAPA1
hsa-miR-200b-3p,AGPAT2
hsa-miR-200b-3p,SUPT3H
hsa-miR-200b-3p,C18orf26
hsa-miR-200b-3p,CES1
hsa-miR-200b-3p,LOC441016
hsa-miR-200b-3p,TP63
hsa-miR-200b-3p,HLA-DPB2
hsa-miR-200b-3p,CASP8AP2
hsa-miR-200b-3p,ZPLD1
hsa-miR-200b-3p,TSC1
hsa-miR-200b-3p,DYNC2H1
hsa-miR-200b-3p,MFSD5
hsa-miR-200b-3p,KLRC1
hsa-miR-200b-3p,POLR1E
hsa-miR-200b-3p,DUSP16
hsa-miR-200b-3p,ORC2
hsa-miR-200b-3p,SLC35C1
hsa-miR-200b-3p,TPX2
hsa-miR-200b-3p,FBXO22
hsa-miR-200b-3p,KIAA1310
hsa-miR-200b-3p,SERPINA1
hsa-miR-200b-3p,ZNF438
hsa-miR-200b-3p,MAMDC2
hsa-miR-200b-3p,BIRC5
hsa-miR-200b-3p,DSN1
hsa-miR-200b-3p,SHROOM1
hsa-miR-200b-3p,FAM120A
hsa-miR-200b-3p,MBLAC2
hsa-miR-200b-3p,ZBTB10
hsa-miR-200b-3p,CLDN2
hsa-miR-200b-3p,PMPCB
hsa-miR-200b-3p,FAM21C
hsa-miR-200b-3p,COL6A3
hsa-miR-200b-3p,ZNF383
hsa-miR-200b-3p,DNAJC21
hsa-miR-200b-3p,FAIM3
hsa-miR-200b-3p,ADAMTSL3
hsa-miR-200b-3p,RNF31
hsa-miR-200b-3p,PIGY
hsa-miR-200b-3p,SYT15
hsa-miR-200b-3p,WDR25
hsa-miR-200b-3p,C1orf118
hsa-miR-200b-3p,RBMX
hsa-miR-200b-3p,C5orf39
hsa-miR-200b-3p,DDX55
hsa-miR-200b-3p,NUP50
hsa-miR-200b-3p,CHUK
hsa-miR-200b-3p,DLGAP5
hsa-miR-200b-3p,NBN
hsa-miR-200b-3p,ZNF611
hsa-miR-200b-3p,CNNM2
hsa-miR-200b-3p,RALA
hsa-miR-200b-3p,OR4D11
hsa-miR-200b-3p,DDIT4
hsa-miR-200b-3p,GPR160
hsa-miR-200b-3p,TRIM23
hsa-miR-200b-3p,ZNF652
hsa-miR-200b-3p,MAFK
hsa-miR-200b-3p,C12orf44
hsa-miR-200b-3p,PPFIBP2
hsa-miR-200b-3p,CAB39L
hsa-miR-200b-3p,HLA-DPB1
hsa-miR-200b-3p,ZNF841
hsa-miR-200b-3p,PRKRIR
hsa-miR-200b-3p,KDELC2
hsa-miR-200b-3p,RBM15B
hsa-miR-200b-3p,BRIP1
hsa-miR-200b-3p,XPR1
hsa-miR-200b-3p,SERPINB7
hsa-miR-200b-3p,AK4
hsa-miR-200b-3p,DYRK3
hsa-miR-200b-3p,AKD1
hsa-miR-200b-3p,NOL6
hsa-miR-200b-3p,CAT
hsa-miR-200b-3p,XBP1
hsa-miR-200b-3p,FAM127A
hsa-miR-200b-3p,WDR86
hsa-miR-200b-3p,BAT2L2
hsa-miR-200b-3p,LCK
hsa-miR-200b-3p,LRRC58
hsa-miR-200b-3p,RNF126P1
hsa-miR-200b-3p,FBXL12
hsa-miR-200b-3p,MCCC1
hsa-miR-200b-3p,SF3A3
hsa-miR-200b-3p,CPD
hsa-miR-200b-3p,AKAP12
hsa-miR-200b-3p,NIPA1
hsa-miR-200b-3p,RCOR1
hsa-miR-200b-3p,ANKRD56
hsa-miR-200b-3p,FAM72D
hsa-miR-200b-3p,RNU5D
hsa-miR-200b-3p,MON2
hsa-miR-200b-3p,DROSHA
hsa-miR-200b-3p,PSMD7
hsa-miR-200b-3p,RIOK1
hsa-miR-200b-3p,ARMC6
hsa-miR-200b-3p,THEM4
hsa-miR-200b-3p,IRF2BP2
hsa-miR-200b-3p,DYNLT3
hsa-miR-200b-3p,PRDX2
hsa-miR-200b-3p,GGT3P
hsa-miR-200b-3p,TTC13
hsa-miR-200b-3p,AGPAT3
hsa-miR-200b-3p,ALDH3A1
hsa-miR-200b-3p,C10orf68
hsa-miR-200b-3p,LOC728819
hsa-miR-200b-3p,CAST
hsa-miR-200b-3p,IFITM1
hsa-miR-200b-3p,SRPX
hsa-miR-200b-3p,PPOX
hsa-miR-200b-3p,PSMD8
hsa-miR-200b-3p,MYH10
hsa-miR-200b-3p,PSMC4
hsa-miR-200b-3p,EFHD2
hsa-miR-200b-3p,NUAK1
hsa-miR-200b-3p,SLCO4A1
hsa-miR-200b-3p,TBPL1
hsa-miR-200b-3p,DENND4B
hsa-miR-200b-3p,MGC70870
hsa-miR-200b-3p,GPSM3
hsa-miR-200b-3p,GPSM3
hsa-miR-200b-3p,PPP2R5C
hsa-miR-200b-3p,NUTF2
hsa-miR-200b-3p,MAPK14
hsa-miR-200b-3p,PTGES3
hsa-miR-200b-3p,GNAO1
hsa-miR-200b-3p,DGCR2
hsa-miR-200b-3p,ASB1
hsa-miR-200b-3p,POLH
hsa-miR-200b-3p,DHTKD1
hsa-miR-200b-3p,CDK2
hsa-miR-200b-3p,SCN9A
hsa-miR-200b-3p,GCFC1
hsa-miR-200b-3p,NDUFAF1
hsa-miR-200b-3p,GALNT13
hsa-miR-200b-3p,FEM1A
hsa-miR-200b-3p,ASPSCR1
hsa-miR-200b-3p,ZNF81
hsa-miR-200b-3p,AK4
hsa-miR-200b-3p,INTS8
hsa-miR-200b-3p,CRIP2
hsa-miR-200b-3p,TPST1
hsa-miR-200b-3p,DEFB4A
hsa-miR-200b-3p,DEFB4A
hsa-miR-200b-3p,F2RL3
hsa-miR-200b-3p,ZNF672
hsa-miR-200b-3p,RAD51AP1
hsa-miR-200b-3p,PRG2
hsa-miR-200b-3p,TP53BP2
hsa-miR-200b-3p,SNORD38A
hsa-miR-200b-3p,ZC3H12D
hsa-miR-200b-3p,TRIM35
hsa-miR-200b-3p,KDELR3
hsa-miR-200b-3p,RELB
hsa-miR-200b-3p,PHC1
hsa-miR-200b-3p,BTN2A1
hsa-miR-200b-3p,CUEDC1
hsa-miR-200b-3p,GLTP
hsa-miR-200b-3p,FANCL
hsa-miR-200b-3p,CCNL2
hsa-miR-200b-3p,TMEM61
hsa-miR-200b-3p,MTMR2
hsa-miR-200b-3p,TANC2
hsa-miR-200b-3p,APPBP2
hsa-miR-200b-3p,UBE2Q2P3
hsa-miR-200b-3p,SLC35B3
hsa-miR-200b-3p,MBIP
hsa-miR-200b-3p,C21orf91
hsa-miR-200b-3p,R3HCC1
hsa-miR-200b-3p,KRTAP4-7
hsa-miR-200b-3p,DNHD1
hsa-miR-200b-3p,GMFG
hsa-miR-200b-3p,TUBB2C
hsa-miR-200b-3p,MRPL27
hsa-miR-200b-3p,NECAP1
hsa-miR-200b-3p,SLC39A8
hsa-miR-200b-3p,C15orf63
hsa-miR-200b-3p,CYP24A1
hsa-miR-200b-3p,USP31
hsa-miR-200b-3p,NAPRT1
hsa-miR-200b-3p,MXRA8
hsa-miR-200b-3p,BAT5
hsa-miR-200b-3p,ZFYVE9
hsa-miR-200b-3p,ADAMTSL4
hsa-miR-200b-3p,FYCO1
hsa-miR-200b-3p,ZDHHC17
hsa-miR-200b-3p,LOC284751
hsa-miR-200b-3p,ZDHHC3
hsa-miR-200b-3p,COMMD9
hsa-miR-200b-3p,KAT2B
hsa-miR-200b-3p,PAK1IP1
hsa-miR-200b-3p,ERH
hsa-miR-200b-3p,ZNF428
hsa-miR-200b-3p,CSPP1
hsa-miR-200b-3p,JRK
hsa-miR-200b-3p,CTSZ
hsa-miR-200b-3p,EEA1
hsa-miR-200b-3p,HMGXB4
hsa-miR-200b-3p,PTN
hsa-miR-200b-3p,UBE2Q2P3
hsa-miR-200b-3p,RAD9A
hsa-miR-200b-3p,RHOA
hsa-miR-200b-3p,KCTD7
hsa-miR-200b-3p,CLEC2D
hsa-miR-200b-3p,MIR382
hsa-miR-200b-3p,RAB10
hsa-miR-200b-3p,IQCB1
hsa-miR-200b-3p,PSG7
hsa-miR-200b-3p,SUN2
hsa-miR-200b-3p,WDR67
hsa-miR-200b-3p,NFIL3
hsa-miR-200b-3p,CYC1
hsa-miR-200b-3p,EIF3G
hsa-miR-200b-3p,GDF5
hsa-miR-200b-3p,SNX15
hsa-miR-200b-3p,ZG16B
hsa-miR-200b-3p,GPR125
hsa-miR-200b-3p,MAOB
hsa-miR-200b-3p,GGT3P
hsa-miR-200b-3p,IL29
hsa-miR-200b-3p,UBE2I
hsa-miR-200b-3p,SLC30A5
hsa-miR-200b-3p,HLA-DQB1
hsa-miR-200b-3p,HLA-DQB1
hsa-miR-200b-3p,HEMK1
hsa-miR-200b-3p,KIAA0776
hsa-miR-200b-3p,VPS53
hsa-miR-200b-3p,DIAPH2
hsa-miR-200b-3p,DNAJC27
hsa-miR-200b-3p,FLOT1
hsa-miR-200b-3p,FLOT1
hsa-miR-200b-3p,FLOT1
hsa-miR-200b-3p,IRS1
hsa-miR-200b-3p,HLA-DOA
hsa-miR-200b-3p,KIF3C
hsa-miR-200b-3p,AFAP1-AS
hsa-miR-200b-3p,C19orf18
hsa-miR-200b-3p,SMAD7
hsa-miR-200b-3p,SCCPDH
hsa-miR-200b-3p,API5
hsa-miR-200b-3p,C17orf75
hsa-miR-200b-3p,NDRG1
hsa-miR-200b-3p,CCNL2
hsa-miR-200b-3p,TXNDC2
hsa-miR-200b-3p,EMR1
hsa-miR-200b-3p,HECW1
hsa-miR-200b-3p,APBA3
hsa-miR-200b-3p,MYL6B
hsa-miR-200b-3p,RPS6KL1
hsa-miR-200b-3p,RDH13
hsa-miR-200b-3p,SRSF2IP
hsa-miR-200b-3p,ZNF142
hsa-miR-200b-3p,LTBP4
hsa-miR-200b-3p,NDUFAF2
hsa-miR-200b-3p,KIAA0146
hsa-miR-200b-3p,SAC3D1
hsa-miR-200b-3p,PSMG2
hsa-miR-200b-3p,ENY2
hsa-miR-200b-3p,NUPL2
hsa-miR-200b-3p,LIF
hsa-miR-200b-3p,DMAP1
hsa-miR-200b-3p,NES
hsa-miR-200b-3p,RRAS
hsa-miR-200b-3p,SMARCD3
hsa-miR-200b-3p,ROCK2
hsa-miR-200b-3p,CCDC3
hsa-miR-200b-3p,MGC16121
hsa-miR-200b-3p,PHF10
hsa-miR-200b-3p,FAM113A
hsa-miR-200b-3p,GPN3
hsa-miR-200b-3p,FAH
hsa-miR-200b-3p,RPL23AP53
hsa-miR-200b-3p,CXorf57
hsa-miR-200b-3p,RHOB
hsa-miR-200b-3p,NR3C2
hsa-miR-200b-3p,YIPF2
hsa-miR-200b-3p,RAD51
hsa-miR-200b-3p,LY75
hsa-miR-200b-3p,MIR219-1
hsa-miR-200b-3p,C9orf174
hsa-miR-200b-3p,TMEM159
hsa-miR-200b-3p,RAD52
hsa-miR-200b-3p,GOLGA6L10
hsa-miR-200b-3p,NUSAP1
hsa-miR-200b-3p,MCM9
hsa-miR-200b-3p,TRAPPC3
hsa-miR-200b-3p,UBQLN2
hsa-miR-200b-3p,C15orf56
hsa-miR-200b-3p,EID1
hsa-miR-200b-3p,MPHOSPH10
hsa-miR-200b-3p,ZNF826P
hsa-miR-200b-3p,MAMSTR
hsa-miR-200b-3p,PROS1
hsa-miR-200b-3p,PTP4A3
hsa-miR-200b-3p,PER1
hsa-miR-200b-3p,GALNT2
hsa-miR-200b-3p,IGKC
hsa-miR-200b-3p,DYNC1LI2
hsa-miR-200b-3p,GPT2
hsa-miR-200b-3p,ACTR6
hsa-miR-200b-3p,GPATCH4
hsa-miR-200b-3p,PRO2012
hsa-miR-200b-3p,SNX30
hsa-miR-200b-3p,KLRC3
hsa-miR-200b-3p,PSG8
hsa-miR-200b-3p,EIF2C1
hsa-miR-200b-3p,DNAH14
hsa-miR-200b-3p,FGFR1OP2
hsa-miR-200b-3p,ELMO2
hsa-miR-200b-3p,MAN2C1
hsa-miR-200b-3p,ERP29
hsa-miR-200b-3p,SPINT4
hsa-miR-200b-3p,OCRL
hsa-miR-200b-3p,ADCK1
hsa-miR-200b-3p,OR8H2
hsa-miR-200b-3p,KRT8
hsa-miR-200b-3p,YWHAQ
hsa-miR-200b-3p,PPP1R8
hsa-miR-200b-3p,PPM1B
hsa-miR-200b-3p,GCDH
hsa-miR-200b-3p,DBNL
hsa-miR-200b-3p,COL4A1
hsa-miR-200b-3p,FZD6
hsa-miR-200b-3p,ACBD4
hsa-miR-200b-3p,DNAJB14
hsa-miR-200b-3p,RASSF6
hsa-miR-200b-3p,CNOT1
hsa-miR-200b-3p,SPATA13
hsa-miR-200b-3p,RFX5
hsa-miR-200b-3p,NAPA
hsa-miR-200b-3p,C1orf212
hsa-miR-200b-3p,ASB8
hsa-miR-200b-3p,TGFBRAP1
hsa-miR-200b-3p,MDM1
hsa-miR-200b-3p,TAP2
hsa-miR-200b-3p,FBXW5
hsa-miR-200b-3p,USP15
hsa-miR-200b-3p,DYNC2LI1
hsa-miR-200b-3p,STAG3L4
hsa-miR-200b-3p,TRIM59
hsa-miR-200b-3p,SECISBP2
hsa-miR-200b-3p,KRTAP4-12
hsa-miR-200b-3p,KRTAP4-12
hsa-miR-200b-3p,TMBIM4
hsa-miR-200b-3p,ASH2L
hsa-miR-200b-3p,AHNAK2
hsa-miR-200b-3p,TMEM65
hsa-miR-200b-3p,STARD9
hsa-miR-200b-3p,HMGN2
hsa-miR-200b-3p,BAT5
hsa-miR-200b-3p,GAS2L1
hsa-miR-200b-3p,ZHX3
hsa-miR-200b-3p,MTOR
hsa-miR-200b-3p,KIAA1407
hsa-miR-200b-3p,CTAGE4
hsa-miR-200b-3p,RPTOR
hsa-miR-200b-3p,IPO4
hsa-miR-200b-3p,TP53BP1
hsa-miR-200b-3p,GAR1
hsa-miR-200b-3p,NPTXR
hsa-miR-200b-3p,HKDC1
hsa-miR-200b-3p,THAP5
hsa-miR-200b-3p,MYLIP
hsa-miR-200b-3p,GOLGA6L10
hsa-miR-200b-3p,RPH3AL
hsa-miR-200b-3p,TMEM49
hsa-miR-200b-3p,GSN
hsa-miR-200b-3p,CFL1
hsa-miR-200b-3p,LOC442454
hsa-miR-200b-3p,SYTL2
hsa-miR-200b-3p,XYLT1
hsa-miR-200b-3p,POLR3C
hsa-miR-200b-3p,CHST9
hsa-miR-200b-3p,GLB1L2
hsa-miR-200b-3p,TMEM131
hsa-miR-200b-3p,FPR1
hsa-miR-200b-3p,GGT1
hsa-miR-200b-3p,RIOK2
hsa-miR-200b-3p,LOC100049716
hsa-miR-200b-3p,DTL
hsa-miR-200b-3p,ZDHHC6
hsa-miR-200b-3p,POLR2C
hsa-miR-200b-3p,CLSPN
hsa-miR-200b-3p,USP39
hsa-miR-200b-3p,FAM78A
hsa-miR-200b-3p,FAM96B
hsa-miR-200b-3p,ZNF644
hsa-miR-200b-3p,GUSBP3
hsa-miR-200b-3p,HNF4G
hsa-miR-200b-3p,C1D
hsa-miR-200b-3p,CHD3
hsa-miR-200b-3p,C6orf130
hsa-miR-200b-3p,TUBG1
hsa-miR-200b-3p,CNKSR2
hsa-miR-200b-3p,RGS5
hsa-miR-200b-3p,MTCH1
hsa-miR-200b-3p,TROAP
hsa-miR-200b-3p,ABCB9
hsa-miR-200b-3p,RAB40A
hsa-miR-200b-3p,ARFGAP3
